model_name,variables,filter_rule,num_rules,n_obs_after_filter,retention_ratio,n_oos,r2_1pt,r2_2pt,mse_1pt,mse_2pt,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,all_p_le_0_1_1pt,all_p_le_0_1_2pt,all_p_le_0_15_1pt,all_p_le_0_15_2pt,max_p_1pt,max_p_2pt,coef_1pt_Skewness,p_1pt_Skewness,coef_2pt_Skewness,p_2pt_Skewness,coef_1pt_Median,p_1pt_Median,coef_2pt_Median,p_2pt_Median,coef_1pt_Fear and Greed Index,p_1pt_Fear and Greed Index,coef_2pt_Fear and Greed Index,p_2pt_Fear and Greed Index,coef_1pt_Kurtosis,p_1pt_Kurtosis,coef_2pt_Kurtosis,p_2pt_Kurtosis
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND VIX >= 13.498000,2,211,0.7962264150943397,90,0.024114245182601746,0.024071867394727886,0.007327711641029668,0.007328029846524513,-0.09654429555361421,-0.09653178482561597,-1.251072799823838e-05,False,False,True,True,0.13160543528073818,0.13236917575262652,,,,,-3.6264730925096126e-07,0.12417884913615025,-3.605050239470918e-07,0.12597949626980473,0.0005492291643893732,0.07108975218766658,0.0005484193686317316,0.0714308540328038,-0.0036724619969523047,0.13160543528073818,-0.0036569091875436346,0.13236917575262652
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND VIX >= 14.938000,2,186,0.7018867924528301,66,0.023661859615066616,0.023670309686180446,0.007676992405065053,0.007676925961761159,-0.18491661450196029,-0.18481028752390927,-0.00010632697805101898,False,False,False,False,0.24280558349504153,0.24572427825036405,,,,,-3.0582699020895823e-07,0.24280558349504153,-3.0355683890943663e-07,0.24572427825036405,0.0005654955839385692,0.08385087443735578,0.0005647752982879285,0.08413532277599485,-0.004258969978494327,0.1367616570623159,-0.004252318632846247,0.13662251920551455
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND VIX <= 21.908000,2,181,0.6830188679245283,60,0.03598883832721589,0.03602729236761848,0.006143488110075798,0.0061432430486601354,-0.17307960135923217,-0.17317452601433314,9.49246551009697e-05,False,False,True,True,0.14776679225588812,0.14708784794956073,,,,,-4.799661956583683e-07,0.04126340988481632,-4.779714531649054e-07,0.04188386859984579,0.0006336366069201769,0.0604322731388941,0.0006343594247950655,0.060197255157240975,-0.004633422507824459,0.14776679225588812,-0.004630442548375551,0.14708784794956073
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND VIX <= 24.808000,2,205,0.7735849056603774,84,0.025341032094239213,0.025219854888731352,0.006704055066036183,0.006704888566455533,-0.10656227574436028,-0.10660072529849751,3.8449554137232056e-05,False,False,False,False,0.1735518017996127,0.17431185592896314,,,,,-3.7580161004168284e-07,0.0995236211562675,-3.733406191957516e-07,0.10142239840301734,0.00042689551279791806,0.1735518017996127,0.0004261177101939893,0.17431185592896314,-0.004186755425240506,0.07820923184303337,-0.004162460532548499,0.07941655187694731
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND VIX <= 29.206000,2,224,0.8452830188679246,103,0.021067017393817666,0.020998374585806223,0.006925371979897837,0.006925857587173993,-0.06947170592181084,-0.06964048202480422,0.0001687761029933732,False,False,True,True,0.13995685741896124,0.14136453591233814,,,,,-3.565763175957542e-07,0.119007223083505,-3.545636759699814e-07,0.12073115730596268,0.00047444739421370467,0.10735562964921055,0.000473727399614945,0.10783366926011277,-0.0034547157458056353,0.13995685741896124,-0.0034353232044171986,0.14136453591233814
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-1 Return >= -0.093502,2,214,0.8075471698113208,93,0.015411978092196743,0.01541987794304911,0.0064158737044621925,0.0064158222266418015,-0.12035856202359319,-0.12066958356245716,0.0003110215388639759,False,False,False,False,0.5706127936982783,0.5696077882102599,,,,,-2.5280159904585785e-07,0.24948350486971496,-2.5187291884757795e-07,0.2504902087462293,0.0005048521172904058,0.08246394448023543,0.0005048322455593342,0.08243288916674948,-0.001824334979474,0.5706127936982783,-0.0018237061780570479,0.5696077882102599
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-1 Return >= -0.036110,2,189,0.7132075471698113,68,0.013831543663326507,0.013807767229362056,0.006669806651287347,0.006669967459733797,-0.16380481878996855,-0.164228756037748,0.00042393724777944897,False,False,False,False,0.5676168385543912,0.5702657278357524,,,,,-2.577305207679985e-07,0.27200317182917366,-2.565854980468528e-07,0.27346936327292476,0.0004673805147208503,0.13324873078697147,0.0004670627711244916,0.1334848057449752,-0.0018883039827796004,0.5676168385543912,-0.0018699704581150735,0.5702657278357524
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-1 Return <= 0.061874,2,191,0.720754716981132,70,0.0077082971416964075,0.007731279657984147,0.0062241622034225445,0.006224018045299682,-0.16351729314997154,-0.1641423964361015,0.0006251032861299688,False,False,False,False,0.49497656879323815,0.4957886249854617,,,,,-1.7980739005528216e-07,0.4353307824511201,-1.783959761168725e-07,0.4383751698966678,0.0002109450319120839,0.49497656879323815,0.0002104943689069542,0.4957886249854617,-0.002453849451264263,0.3245873318704433,-0.0024534021852135146,0.3235127968248728
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-1 Return <= 0.106004,2,214,0.8075471698113208,93,0.01081963269971109,0.010840170862220555,0.006377017154961064,0.00637688475017526,-0.1151544846163195,-0.11579818468340974,0.0006437000670902471,False,False,False,False,0.29702005989669633,0.29753878705816944,,,,,-2.3743293424606908e-07,0.2839930361932651,-2.359762015321855e-07,0.28641676046092823,0.0003023528745507941,0.29702005989669633,0.00030195540360744615,0.29753878705816944,-0.002669375877727036,0.2804280129970602,-0.002668239269549603,0.2795318960199538
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-2 Return >= -0.093502,2,214,0.8075471698113208,93,0.021627422475314795,0.02160987582559426,0.007066517068648544,0.0070666438032919695,-0.08313328799890574,-0.08329390911364243,0.00016062111473669205,False,False,False,False,0.18402245351602425,0.18660373374469738,,,,,-3.050997330045668e-07,0.18402245351602425,-3.029980747950393e-07,0.18660373374469738,0.00047106267568216165,0.1178995166328823,0.0004707742643643224,0.1180935151234829,-0.003915381610086223,0.10193528699147596,-0.0039050497802418566,0.10217617393681354
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-2 Return >= -0.036365,2,190,0.7169811320754716,69,0.040586441312743804,0.04062940740097154,0.006696606043521858,0.006696306144731092,-0.15793058331740117,-0.15817282734936988,0.00024224403196870803,False,False,False,False,0.17648950195550767,0.17910110279423386,,,,,-3.157095309758652e-07,0.17648950195550767,-3.134970470628496e-07,0.17910110279423386,0.0007557399724295255,0.01644702046832617,0.0007558734687100923,0.016425400123123303,-0.004395562310504838,0.0621609264930666,-0.00439274606223476,0.06184967590304743
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-2 Return <= 0.061874,2,190,0.7169811320754716,69,0.008874357691904478,0.008862569759372607,0.006467185364732526,0.006467262282069236,-0.2376573661822159,-0.23921183744602859,0.0015544712638126956,False,False,False,False,0.8492722672850166,0.8538948871529868,,,,,-2.391701506943904e-07,0.3091424716464494,-2.398107527030918e-07,0.3071171719728896,0.00032972746700896637,0.28455315045093976,0.0003298846411745972,0.28430408937660057,0.000745839720190505,0.8492722672850166,0.0007196674226036833,0.8538948871529868
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-2 Return <= 0.106004,2,213,0.8037735849056604,92,0.024808874536242365,0.024798353153572372,0.006847895413160241,0.006847969295424185,-0.10824816854138475,-0.10949671316710585,0.0012485446257211041,False,False,False,False,0.5466470223457492,0.5478910978823393,,,,,-3.0042858896182196e-07,0.19215634869939144,-3.017541153595311e-07,0.18956868633289603,0.0006299620924055064,0.03508363721702105,0.000630218572360157,0.035000884089898855,0.0023856788070548405,0.5466470223457492,0.0023682892994374006,0.5478910978823393
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-3 Return >= -0.093502,2,214,0.8075471698113208,93,0.021324639240615118,0.021305267726728694,0.006772014576042814,0.006772148618626964,-0.0760673174701878,-0.07615657194348402,8.92544732962186e-05,False,False,False,False,0.20356950884838912,0.2063187968173969,,,,,-2.873544855213052e-07,0.20356950884838912,-2.853011297180537e-07,0.2063187968173969,0.0004871666691012932,0.10442060270538331,0.0004867447980379725,0.10467095276999663,-0.003777200533200838,0.1083682960368763,-0.003766549727556358,0.10865263690427622
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-3 Return >= -0.036365,2,190,0.7169811320754716,69,0.028404357085506815,0.028421154275904636,0.006759786465333945,0.006759669600441502,-0.07693675357996588,-0.07689827686113526,-3.847671883061565e-05,False,False,False,False,0.2736408856424024,0.2773889240873091,,,,,-2.5835949973799866e-07,0.2736408856424024,-2.5606787456042374e-07,0.2773889240873091,0.0005768996651508322,0.06810031917311195,0.0005766234700845634,0.06819337363081168,-0.004226262322979606,0.07498617748036535,-0.004219721742463035,0.07483909253256937
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-3 Return <= 0.066016,2,190,0.7169811320754716,69,0.035807740985322356,0.03573083309405023,0.006698458862300025,0.0066989931585890216,-0.28565741107582876,-0.28690656360633504,0.0012491525305062812,False,False,False,False,0.26123751652559246,0.2640513078324218,,,,,-3.119886903089463e-07,0.19154995728564547,-3.1471538334970516e-07,0.1870553266942888,0.0006725704077776857,0.03016340559999168,0.0006731933745712833,0.03000298395110957,0.004452618446082791,0.26123751652559246,0.00440842890155013,0.2640513078324218
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-3 Return <= 0.106004,2,213,0.8037735849056604,92,0.023757811408580465,0.02375800201864353,0.00669054525593379,0.006690543949613218,-0.10987026691146085,-0.1105077202076088,0.0006374532961479495,False,False,False,False,0.9873417811555826,0.9863566035413214,,,,,-3.705146543766396e-07,0.10572706927508187,-3.705409515705792e-07,0.10523076540088491,0.0005996592404428049,0.040341625695401395,0.0005997105913502176,0.04028570057908181,-5.015320263269104e-05,0.9873417811555826,-5.388860328912754e-05,0.9863566035413214
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-4 Return >= -0.093502,2,213,0.8037735849056604,92,0.012733374409592213,0.012750911542273924,0.0063969370262714695,0.006396823395434086,-0.10164485208251328,-0.10183442034756873,0.00018956826505545088,False,False,False,False,0.28004354588570013,0.2820328653296152,,,,,-2.397683438441175e-07,0.28004354588570013,-2.384979591672622e-07,0.2820328653296152,0.00039712330778041713,0.17970666180793005,0.0003969521694852998,0.17980618190028963,-0.0025475895693289037,0.26802745414464274,-0.0025459061900619116,0.26730629981599496
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-4 Return >= -0.036365,2,189,0.7132075471698113,69,0.018048159478212034,0.018091094233747884,0.006249419803914137,0.006249146554961949,-0.13281464493346462,-0.133054271403098,0.00023962646963338052,False,False,False,False,0.25578347111299876,0.25430396187809295,,,,,-2.766427895415444e-07,0.23321062688579902,-2.7539703628571256e-07,0.234741651646512,0.000508826912597776,0.10712594815587743,0.0005088055139794297,0.1070690287734698,-0.0026110189194897587,0.25578347111299876,-0.002613420749724049,0.25430396187809295
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-4 Return <= 0.067365,2,192,0.7245283018867924,71,0.023188477522137152,0.02310086719839788,0.006814449205828522,0.006815060394463473,-0.14463945737075612,-0.1447440572476104,0.0001045998768542944,False,False,False,False,0.18131454009772258,0.18221902143746602,,,,,-3.2567958661750133e-07,0.17374914731626853,-3.2316203881128723e-07,0.17661420484673584,0.00040426314820385796,0.18131454009772258,0.0004033448088425745,0.18221902143746602,-0.00404101596758922,0.08927332383786583,-0.004020295932539959,0.09021056183141012
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 11518.911118 AND T-4 Return <= 0.108559,2,214,0.8075471698113208,93,0.02167469964210178,0.021628141570866122,0.0067852978135918346,0.006785620722933794,-0.1073430714690562,-0.1075622175259019,0.0002191460568456982,False,False,False,False,0.24290826860652148,0.24616834231248755,,,,,-2.661166888634944e-07,0.24290826860652148,-2.639947271434791e-07,0.24616834231248755,0.0004984452589302438,0.08495808217818196,0.0004977339772249105,0.08533436111469209,-0.003661724056062432,0.1164942675366956,-0.003646321206873224,0.11723609367247037
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Std >= 905.962517,2,212,0.8,91,0.042467752383475665,0.0424558873221238,0.00673872341790501,0.006738806919392282,-0.12548748197695292,-0.12560097946167237,0.0001134974847194492,False,False,False,False,0.22266115403757794,0.2250482371805855,,,,,-2.842119350541657e-07,0.22266115403757794,-2.8255791675813617e-07,0.2250482371805855,0.0007988134299388174,0.007437206746117977,0.000798371074624625,0.0074611555522858496,-0.00450325214496431,0.05521600331293241,-0.004494542480215141,0.05530123569494616
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Std >= 1391.698789,2,198,0.7471698113207547,77,0.04581960372895766,0.04582873535563137,0.006744114877576978,0.006744050335547453,-0.16379454352978806,-0.16385345011751173,5.890658772367274e-05,False,False,False,False,0.17513779042448221,0.17615582492508106,,,,,-3.2942505992622495e-07,0.17513779042448221,-3.28516597480434e-07,0.17615582492508106,0.0007766169227380157,0.009520966176241496,0.000776314851499932,0.009540000064629241,-0.004872816417660417,0.0399863550546747,-0.004869056701158218,0.03994273735515898
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Std >= 1942.592835,2,180,0.6792452830188679,59,0.05022505731290183,0.050226255779069695,0.0068630899730969626,0.0068630813129599445,-0.25946911162440833,-0.2594208846790902,-4.8226945318141645e-05,False,False,True,True,0.1449345887845074,0.14504278703997706,,,,,-3.86033212933768e-07,0.1449345887845074,-3.8590737228077955e-07,0.14504278703997706,0.0007862346209488061,0.010089377618818859,0.0007861251472674672,0.010096684345955169,-0.005043551617258624,0.03711260994396367,-0.00504147602690694,0.0371077837256319
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Std <= 6617.949372,2,185,0.6981132075471698,64,0.04904635760160081,0.0490382162321884,0.006417430959668231,0.006417485901017414,-0.25859925413216756,-0.25973774889766843,0.0011384947655008748,False,False,False,False,0.5083449902409305,0.5090948954235527,,,,,-1.9127326324420534e-07,0.43947803889245773,-1.924025091077507e-07,0.4362488379511411,0.0009042693815323356,0.004039324003078174,0.0009045709343321656,0.004023457373201493,0.0026888270568901458,0.5083449902409305,0.0026749313572323034,0.5090948954235527
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Median >= 11541.060000,2,212,0.8,91,0.042467752383475665,0.0424558873221238,0.00673872341790501,0.006738806919392282,-0.12548748197695292,-0.12560097946167237,0.0001134974847194492,False,False,False,False,0.22266115403757794,0.2250482371805855,,,,,-2.842119350541657e-07,0.22266115403757794,-2.8255791675813617e-07,0.2250482371805855,0.0007988134299388174,0.007437206746117977,0.000798371074624625,0.0074611555522858496,-0.00450325214496431,0.05521600331293241,-0.004494542480215141,0.05530123569494616
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Median >= 21085.300000,2,212,0.8,91,0.042467752383475665,0.0424558873221238,0.00673872341790501,0.006738806919392282,-0.12548748197695292,-0.12560097946167237,0.0001134974847194492,False,False,False,False,0.22266115403757794,0.2250482371805855,,,,,-2.842119350541657e-07,0.22266115403757794,-2.8255791675813617e-07,0.2250482371805855,0.0007988134299388174,0.007437206746117977,0.000798371074624625,0.0074611555522858496,-0.00450325214496431,0.05521600331293241,-0.004494542480215141,0.05530123569494616
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Median >= 26584.620000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Median <= 96165.020000,2,185,0.6981132075471698,65,0.045287109098259726,0.04529200945691869,0.007525930584061471,0.0075258919548992845,-0.16246372878220972,-0.16259648020802953,0.00013275142581981036,False,False,False,False,0.6266109773699224,0.6315381321788156,,,,,-1.7465361013299014e-07,0.6266109773699224,-1.7206662018460456e-07,0.6315381321788156,0.0008367611500817581,0.009492475297633304,0.0008363994960330915,0.009512905020256982,-0.004505856087526585,0.07045851508734163,-0.004499186748095435,0.0704187393488768
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Fear and Greed Index >= 22.000000,2,197,0.7433962264150943,76,0.03883703984994069,0.03876645802238943,0.0064021720547447515,0.006402642190426896,-0.1290815082682082,-0.1292213163852498,0.00013980811704161766,False,False,True,True,0.1371500031281995,0.13921149910386937,,,,,-3.4243566854847707e-07,0.1371500031281995,-3.4041066722407076e-07,0.13921149910386937,0.0006924181781980387,0.03686447791661295,0.0006921736413339765,0.036938842437489135,-0.00508448206612846,0.030319794738780746,-0.005069458288472212,0.030570291429530907
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Fear and Greed Index >= 27.000000,2,181,0.6830188679245283,60,0.038824005755434654,0.03877597837002966,0.005579758420037079,0.00558003722559372,-0.1358359862553007,-0.13587661635235104,4.06300970503537e-05,False,False,True,True,0.11344446851159418,0.11494614006455384,,,,,-3.450033080049975e-07,0.11344446851159418,-3.43317572812697e-07,0.11494614006455384,0.0007479300092121931,0.037676430615777114,0.0007484198903672018,0.037607890862638826,-0.004220375210639113,0.05710476333899681,-0.0042095665932196805,0.05740833398189624
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND Fear and Greed Index <= 76.000000,2,190,0.7169811320754716,69,0.016627950217820597,0.016669786831927547,0.005812351095257247,0.005812103814393528,-0.15364153862910923,-0.1536485214166512,6.982787541964797e-06,False,False,False,False,0.9355124075781327,0.9367660852130306,,,,,-1.855406856724977e-08,0.9355124075781327,-1.817422127617688e-08,0.9367660852130306,0.0005158107766028262,0.10599307256555492,0.0005156547759577642,0.10605428915611187,-0.0016218031826599848,0.671603775542514,-0.0016516678806919505,0.6649015592833873
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND VIX >= 13.498000,2,185,0.6981132075471698,64,0.04811256820017462,0.04810215204494839,0.007228796348082288,0.007228875450150814,-0.1456882229076133,-0.14584921707948406,0.00016099417187076526,False,False,False,False,0.21137667807974556,0.2136651028333434,,,,,-3.133745651943329e-07,0.21137667807974556,-3.1157439922023307e-07,0.2136651028333434,0.0008757103734655585,0.007565430186543283,0.0008750480352385883,0.007597159133229827,-0.004749425776508845,0.05444240049835132,-0.0047402222221339125,0.05450689050813779
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND VIX <= 24.808000,2,189,0.7132075471698113,68,0.04162630703708581,0.04156386131391043,0.006375176558154367,0.006375591951975659,-0.12823482601556768,-0.12830115100034734,6.63249847796532e-05,False,False,True,True,0.11985000367064051,0.12166145654256079,,,,,-3.6526296770690706e-07,0.11985000367064051,-3.632359934029023e-07,0.12166145654256079,0.0007094692715164198,0.03077693469576632,0.0007091637700757481,0.030848792345771012,-0.005037729795507233,0.03182589895001511,-0.005023869632076508,0.03204983551868294
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND VIX <= 29.206000,2,203,0.7660377358490567,82,0.04173691749218977,0.041717059140612966,0.006668517984590123,0.0066686561781374365,-0.11968921433074753,-0.11978673170601017,9.75173752626457e-05,False,False,False,False,0.16797807060282208,0.16992907105241195,,,,,-3.27414594639445e-07,0.16797807060282208,-3.256944863863232e-07,0.16992907105241195,0.0007880928842765816,0.011511863411269179,0.0007876783678197977,0.011545771339327184,-0.004526718305805392,0.0532295607797961,-0.004517056578011109,0.0533607923034576
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-1 Return >= -0.093502,2,192,0.7245283018867924,71,0.03044041531898567,0.030454436411277985,0.006679530230859827,0.006679433636167437,-0.2149713226605212,-0.21504765321154617,7.633055102496122e-05,False,False,False,False,0.4229510407306448,0.42197348866768225,,,,,-2.4165565276276414e-07,0.3087665233792435,-2.4072221724200536e-07,0.3101647312050328,0.0007717176611206839,0.016957954932853608,0.0007716837438251263,0.016947176678326972,-0.0026804539280483246,0.4229510407306448,-0.00267969178765196,0.42197348866768225
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-1 Return <= 0.106004,2,189,0.7132075471698113,68,0.02652519591877822,0.026567491079846017,0.006249822763027033,0.00624955122311732,-0.24531309277751867,-0.24578005259624547,0.0004669598187267976,False,False,False,False,0.4131919223312758,0.41623331756161386,,,,,-1.9213229525164356e-07,0.4131919223312758,-1.9074395602106002e-07,0.41623331756161386,0.0005891763973781111,0.058224196629628425,0.000588785084433728,0.058335713401426396,-0.0037154741119225583,0.13722016370720658,-0.0037157165325894005,0.13650912872159246
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-2 Return >= -0.093502,2,191,0.720754716981132,70,0.04047596329284642,0.04049726114387875,0.0069353258896361954,0.006935171951295932,-0.16603121269397025,-0.16609659676223387,6.538406826361864e-05,False,False,False,False,0.3010092345800822,0.3037690744745288,,,,,-2.508018162963051e-07,0.3010092345800822,-2.4920652574314604e-07,0.3037690744745288,0.0007635930898944682,0.018193587039718302,0.0007634123765085032,0.01820964357696644,-0.004662221466071334,0.05193789556113901,-0.004657821793645939,0.051809555778748434
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-2 Return <= 0.106004,2,189,0.7132075471698113,68,0.04320027166077722,0.04319840320236834,0.006710353547397149,0.0067103666515151185,-0.2234419639959777,-0.22465075968262616,0.001208795686648445,False,False,False,False,0.9346756249317926,0.9364476624284206,,,,,-2.527146290596603e-07,0.29543019721050484,-2.5291955483943473e-07,0.29458607063027026,0.0008969482734508471,0.004515587307662584,0.0008970365103202715,0.004507472997859867,0.0003343816266149794,0.9346756249317926,0.0003242136674266459,0.9364476624284206
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-3 Return >= -0.093502,2,191,0.720754716981132,70,0.04379218126447382,0.04380513371983996,0.006575955454042523,0.00657586637845891,-0.1647442577185272,-0.1647454708391738,1.213120646603727e-06,False,False,False,False,0.2938170846645209,0.2968689021767815,,,,,-2.489494582353808e-07,0.2938170846645209,-2.4720407061925926e-07,0.2968689021767815,0.0007971686527652523,0.013357683550577697,0.0007968791854649202,0.013379246564575429,-0.004868656200473344,0.039728452980885405,-0.004862726124092941,0.039669364231504745
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-3 Return <= 0.106004,2,188,0.7094339622641509,67,0.0430700514896164,0.043088089127691354,0.006551696911654185,0.006551573415532184,-0.16984645552717903,-0.1703112274329095,0.00046477190573046556,False,False,False,False,0.5922703904629338,0.5900466023550434,,,,,-3.180214535735991e-07,0.18544201825688272,-3.175099953812187e-07,0.18576261484607953,0.0008788986237831028,0.004723123359686953,0.0008788805559617731,0.004714292965013103,-0.0017261144210243898,0.5922703904629338,-0.0017322632898756436,0.5900466023550434
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-4 Return >= -0.093502,2,189,0.7132075471698113,68,0.03409194456368636,0.03414484590409517,0.006173030986606827,0.006172692898926807,-0.194348628286088,-0.19441265496202975,6.402667594174183e-05,False,False,False,False,0.4190185357494607,0.4216133145972092,,,,,-1.8799922343638227e-07,0.4190185357494607,-1.8680642145060634e-07,0.4216133145972092,0.0007342080589969743,0.021219848282959423,0.0007341731800987034,0.02120455427923942,-0.003655964312894013,0.11327363360930637,-0.003657388679952543,0.11254975068126993
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 21165.788180 AND T-4 Return <= 0.108559,2,189,0.7132075471698113,68,0.04088346273363097,0.04082893788608266,0.007086969072824827,0.00708737196016256,-0.1843208945901591,-0.18441663666777197,9.574207761287035e-05,False,False,False,False,0.3274577434586695,0.3306227882194013,,,,,-2.443190048662826e-07,0.3274577434586695,-2.4256144195672277e-07,0.3306227882194013,0.0007843659951345491,0.01424669320146392,0.0007836797241669013,0.014315346358261193,-0.004468559762233009,0.06594756917308282,-0.004454404694738821,0.06636865473904895
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 26613.907988 AND Std >= 905.962517,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 26613.907988 AND Median >= 11541.060000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 26613.907988 AND Median >= 21085.300000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Mean >= 26613.907988 AND Median >= 26584.620000,2,185,0.6981132075471698,64,0.04210102647434699,0.04203947117312601,0.006732507824440115,0.006732940460405453,-0.07924933700017389,-0.07923020569940808,-1.9131300765806714e-05,False,False,False,False,0.15827851231104412,0.1600457849678162,,,,,-3.6514917690051766e-07,0.15827851231104412,-3.6339018813960497e-07,0.1600457849678162,0.0006706923808246165,0.033932998449077635,0.0006699944044923546,0.03409278817179591,-0.005964530164893358,0.027082632318873933,-0.005951898721010307,0.027265235234605684
model_2,Kurtosis + Median + Fear and Greed Index,Mean <= 58086.787674 AND Median <= 58011.240000,2,184,0.6943396226415094,64,0.025110629170361998,0.02487963195999654,0.009198321876118938,0.009200501391822984,-0.022864113178004963,-0.02227950970891568,-0.0005846034690892843,False,False,False,False,0.6832726920348895,0.6976240926781359,,,,,-2.2082732277909701e-07,0.6832726920348895,-2.1013846849442798e-07,0.6976240926781359,0.0006616485092500148,0.0662844759895237,0.0006585423742624075,0.06737875206559475,-0.003703746264489092,0.15277762889273244,-0.003648201175580686,0.15711576669918292
