model_id,variables,variable,coefficient,p_value
model_0604,Skewness + Kurtosis + Std + T-1 Return + T-4 Return,const,-0.022444385647725645,0.24079740276750924
model_0604,Skewness + Kurtosis + Std + T-1 Return + T-4 Return,Skewness,0.007382443972260619,0.6441630609950453
model_0604,Skewness + Kurtosis + Std + T-1 Return + T-4 Return,Kurtosis,0.018011651947300773,0.04511524048428071
model_0604,Skewness + Kurtosis + Std + T-1 Return + T-4 Return,Std,-2.8875816453984243e-07,0.9148677937633127
model_0604,Skewness + Kurtosis + Std + T-1 Return + T-4 Return,T-1 Return,0.046574516013836165,0.5637348672535858
model_0604,Skewness + Kurtosis + Std + T-1 Return + T-4 Return,T-4 Return,-0.020328762118785787,0.7564585901276328
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,const,-0.022539623289706316,0.23599512548279405
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,Skewness,0.0077782766115872745,0.6194782450617331
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,Kurtosis,0.018227817722456505,0.03998671961402464
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,Std,-3.28451443456582e-07,0.9036979793729475
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,T-2 Return,0.024074932797930257,0.7280253177731881
model_0605,Skewness + Kurtosis + Std + T-2 Return + T-3 Return,T-3 Return,-0.007430612457461532,0.9088406106852898
model_0606,Skewness + Kurtosis + Std + T-2 Return + T-4 Return,const,-0.02326591970084002,0.22278396275876033
model_0606,Skewness + Kurtosis + Std + T-2 Return + T-4 Return,Skewness,0.008660960184510473,0.5828893599259349
model_0606,Skewness + Kurtosis + Std + T-2 Return + T-4 Return,Kurtosis,0.01856887812261367,0.03737796536482393
model_0606,Skewness + Kurtosis + Std + T-2 Return + T-4 Return,Std,-2.5651816524438927e-07,0.9245520846708584
model_0606,Skewness + Kurtosis + Std + T-2 Return + T-4 Return,T-2 Return,0.022478835373456203,0.7458237299977939
model_0606,Skewness + Kurtosis + Std + T-2 Return + T-4 Return,T-4 Return,-0.024310670023139067,0.7086293605814127
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,const,-0.024211865418943157,0.20432850811528105
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,Skewness,0.009732847978397003,0.538106735049793
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,Kurtosis,0.01892288790405285,0.03360314208307481
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,Std,-1.1956845130127424e-07,0.9648768150483735
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,T-3 Return,-0.008744274851621717,0.8927469812316939
model_0607,Skewness + Kurtosis + Std + T-3 Return + T-4 Return,T-4 Return,-0.026008200056244372,0.688625949893584
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,const,-0.01771723183408243,0.5794629608412827
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,Skewness,0.0004785985288477735,0.9777494997172149
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,Kurtosis,0.01736003977973081,0.07452882313270111
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,Median,-1.1525015172665079e-07,0.6156327036039276
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,Fear and Greed Index,0.00023066561559930847,0.525843583733244
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,VIX,-0.0005053655062665534,0.6006113613143688
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,const,-0.02829749997269906,0.20021084969587796
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,Skewness,0.0008683682021043788,0.9595623977896484
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,Kurtosis,0.015857899324958645,0.09389794463007595
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,Median,-9.583160842545237e-08,0.6760221128739292
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,0.0002622160205414776,0.45588651228939503
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,T-1 Return,0.03313234061673133,0.6888572402930335
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,const,-0.029718970126803176,0.17986971965813298
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,Skewness,0.001297601793565187,0.9395327035064771
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,Kurtosis,0.016120232518442953,0.08793331480559692
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,Median,-1.0242151956720353e-07,0.6548981383595781
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,0.00029226004751031764,0.412804965822951
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.005146724621919575,0.9436024039497604
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,const,-0.03144599582495667,0.152606251942679
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,Skewness,0.0014903900199056714,0.9305767022593521
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,Kurtosis,0.016151100483500193,0.08723078023906423
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,Median,-1.0731377529101192e-07,0.6389719524783
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,0.0003333071786575095,0.3411782382195754
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,T-3 Return,-0.02493506057829813,0.7084913729751992
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,const,-0.03254238154697017,0.139867445579379
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,Skewness,0.002145697551849123,0.9004331238499433
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,Kurtosis,0.016521836362510027,0.08082142278257182
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,Median,-1.066641620760335e-07,0.6406042007715615
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,0.0003444763284992146,0.3200278428042327
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.04016339385869833,0.5439265620048834
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,const,-0.005887219131029749,0.8347903004569257
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,Skewness,0.0025170716187291444,0.8762426670539285
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,Kurtosis,0.018577544287696944,0.04493302350575094
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,Median,-6.502398981380171e-08,0.7568498260352925
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,VIX,-0.0007572309176219858,0.40011747797220754
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,T-1 Return,0.0529502096005768,0.5068013519125651
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,const,-0.008362543447863344,0.7664541154749502
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,Skewness,0.004472160053759307,0.778387009270274
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,Kurtosis,0.019224032608739602,0.03798916127360981
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,Median,-5.689342189528907e-08,0.7862719165382572
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,VIX,-0.0006942853340000037,0.451449398866582
model_0614,Skewness + Kurtosis + Median + VIX + T-2 Return,T-2 Return,0.01219186022521938,0.8632880229367096
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,const,-0.008125920764699235,0.772310104440782
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,Skewness,0.005095125920187233,0.7502954774512355
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,Kurtosis,0.019576591479188214,0.03373077477769417
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,Median,-5.319746794404285e-08,0.800241376491202
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,VIX,-0.000738210834059508,0.412641285536964
model_0615,Skewness + Kurtosis + Median + VIX + T-3 Return,T-3 Return,-0.011798181039712377,0.8551827683998722
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,const,-0.008667556900780986,0.7577722390706804
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,Skewness,0.005941970434157404,0.711899236334206
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,Kurtosis,0.019992614611265995,0.031015961408309367
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,Median,-4.9171085374867614e-08,0.8150290622359315
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,VIX,-0.0007500064425869819,0.40496499093996075
model_0616,Skewness + Kurtosis + Median + VIX + T-4 Return,T-4 Return,-0.029081083687908328,0.6536298966883491
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,const,-0.021442980481802168,0.2992802000798569
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,Skewness,0.005425207376791522,0.7301542856056147
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,Kurtosis,0.017243049131465932,0.06207280865603535
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,Median,-2.0380968650425452e-08,0.9196440591331924
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,T-1 Return,0.05038669515876923,0.5277036695947841
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,T-2 Return,0.024805348411159552,0.719723097479267
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,const,-0.022405581796586225,0.2777584262984325
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,Skewness,0.006445047501682774,0.6838590928943531
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,Kurtosis,0.017652925340877108,0.055931072212587994
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,Median,-1.1753114279838777e-08,0.9536088137226223
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,T-1 Return,0.04922963479974914,0.5384944102138313
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,T-3 Return,-0.005713013317329105,0.9297281673514062
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,const,-0.023142730476167116,0.2645675748257454
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,Skewness,0.007321728435678037,0.6466627394669794
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,Kurtosis,0.018023949489253562,0.052665308415805044
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,Median,-7.08649525060693e-09,0.972025543887997
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,T-1 Return,0.04608132708489737,0.5675410528048352
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,T-4 Return,-0.020895727202775487,0.7495111507734226
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,const,-0.023135806408983557,0.2621759447870943
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,Skewness,0.007708307904750158,0.6223459780025498
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,Kurtosis,0.01820014001761611,0.04745824171902081
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,Median,-1.0883786863775392e-08,0.9571849340801148
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,T-2 Return,0.02359172683733577,0.7331930929869188
model_0620,Skewness + Kurtosis + Median + T-2 Return + T-3 Return,T-3 Return,-0.008099464266358474,0.9003089035117762
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,const,-0.02391804370110893,0.2482884458449623
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,Skewness,0.008603133308104156,0.5851033966452448
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,Kurtosis,0.018583942357269435,0.04419480622720889
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,Median,-5.77895166290465e-09,0.9772613296561942
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,T-2 Return,0.021993915066469413,0.7510492171933243
model_0621,Skewness + Kurtosis + Median + T-2 Return + T-4 Return,T-4 Return,-0.02480847607513654,0.7025498165352082
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,const,-0.024918368692247127,0.22803160554533175
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,Skewness,0.009703499635391544,0.5390777769088198
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,Kurtosis,0.019004911374979335,0.03914512342873861
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,Median,3.3233216860109276e-09,0.9869103561391581
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,T-3 Return,-0.009193451816497854,0.8868616740970521
model_0622,Skewness + Kurtosis + Median + T-3 Return + T-4 Return,T-4 Return,-0.026402250230374107,0.6837536069588737
model_0623,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return,const,-0.018228134311857012,0.5631692652360387
model_0623,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return,Skewness,0.0013036198072212337,0.9385981508376027
model_0623,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return,Kurtosis,0.018640551058022082,0.04395463116621694
model_0623,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return,Fear and Greed Index,9.975862470946877e-05,0.7749052175715988
model_0623,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return,VIX,-0.000544978228486245,0.5761211609758079
model_0623,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return,T-1 Return,0.043962207486443035,0.5991939472539749
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,const,-0.022827778921504033,0.4521280289839903
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,Skewness,0.0021012901996794843,0.900868095979533
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,Kurtosis,0.01887494691542432,0.04167407686325091
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,Fear and Greed Index,0.00015201888737154082,0.6573755077659824
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,VIX,-0.0004528766506810766,0.6395849236115484
model_0624,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return,T-2 Return,0.0036424785947205785,0.9602145317565793
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,const,-0.024666069850781548,0.42117930110837076
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,Skewness,0.002344331206861384,0.8895487398302782
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,Kurtosis,0.018936271023780444,0.04051358579799035
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,Fear and Greed Index,0.00018553989097937472,0.5891763538151099
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,VIX,-0.0004438200061084646,0.6445240528831666
model_0625,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return,T-3 Return,-0.02217541577442268,0.7395163613264877
model_0626,Skewness + Kurtosis + Fear and Greed Index + VIX + T-4 Return,const,-0.02585817875893486,0.3985117121224089
model_0626,Skewness + Kurtosis + Fear and Greed Index + VIX + T-4 Return,Skewness,0.0029870325909987635,0.8599184588759134
model_0626,Skewness + Kurtosis + Fear and Greed Index + VIX + T-4 Return,Kurtosis,0.019282518545460887,0.03737760090796397
model_0626,Skewness + Kurtosis + Fear and Greed Index + VIX + T-4 Return,Fear and Greed Index,0.0001992135836219476,0.5579629548948101
model_0626,Skewness + Kurtosis + Fear and Greed Index + VIX + T-4 Return,VIX,-0.00044157385947794634,0.6458532068845098
model_0626,Skewness + Kurtosis + Fear and Greed Index + VIX + T-4 Return,T-4 Return,-0.0385675452508143,0.5601150726313516
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,const,-0.030682542185618923,0.1531662856985991
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,Skewness,0.0021110561588529014,0.9004244389622444
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,Kurtosis,0.017152556015618624,0.054142834726690445
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,Fear and Greed Index,0.00017484668146342113,0.5931040867852335
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,T-1 Return,0.03740796765110773,0.6521263252134347
model_0627,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,T-2 Return,0.011016526438652295,0.8800645680584182
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,const,-0.03298690705123579,0.12085043168574874
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,Skewness,0.0023794844662804473,0.8879937551423327
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,Kurtosis,0.017323363176805284,0.05168246841575616
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,Fear and Greed Index,0.0002189610393210612,0.4971508405675593
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,T-1 Return,0.032328649931077175,0.6984812058613561
model_0628,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,T-3 Return,-0.019551690623087897,0.7718571781231196
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,const,-0.034384999820802606,0.10804164054311907
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,Skewness,0.0030484133673431262,0.857359548492774
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,Kurtosis,0.017707129089802206,0.04773256236458702
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,Fear and Greed Index,0.0002370292970863329,0.45960173558761497
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,T-1 Return,0.026874263754223894,0.7499543913067229
model_0629,Skewness + Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,T-4 Return,-0.03492737135857249,0.6058651352682747
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,const,-0.03486588857096852,0.10132584369144315
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,Skewness,0.002921498351989077,0.8622896014583418
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,Kurtosis,0.01768685831509841,0.045880534551135395
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,Fear and Greed Index,0.0002488833947210627,0.4478012978878392
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,T-2 Return,0.004398806763902922,0.9520276882564018
model_0630,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,T-3 Return,-0.02307396540284742,0.7311104650961062
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,const,-0.03623554656772417,0.08975594941977216
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,Skewness,0.0035631065830377283,0.8328900026906523
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,Kurtosis,0.018059986103337443,0.04214114609833018
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,Fear and Greed Index,0.0002664658124306023,0.41261004308024907
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,T-2 Return,0.0011052595913527909,0.9879765890559442
model_0631,Skewness + Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,T-4 Return,-0.03932323137699759,0.5567511156626981
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,const,-0.038066862170459397,0.06974698714539784
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,Skewness,0.0038895333781400077,0.8179897004537695
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,Kurtosis,0.018169576374278167,0.04068664290785521
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,Fear and Greed Index,0.00030233185082101236,0.34074428513425337
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,T-3 Return,-0.026431118205405866,0.6921919406503672
model_0632,Skewness + Kurtosis + Fear and Greed Index + T-3 Return + T-4 Return,T-4 Return,-0.04128442596739553,0.5336791602489976
model_0633,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return,const,-0.012050011147016435,0.5757520482607348
model_0633,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return,Skewness,0.0025482914192573097,0.8749455193582807
model_0633,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return,Kurtosis,0.018995941905965742,0.03737017533026856
model_0633,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return,VIX,-0.0006403258883650849,0.4697370601110469
model_0633,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return,T-1 Return,0.05145136716603131,0.5180651477583065
model_0633,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return,T-2 Return,0.012058420303466736,0.8646244404434261
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,const,-0.011536121880957258,0.5894012584971364
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,Skewness,0.0031380340202813405,0.8476621062621417
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,Kurtosis,0.01930922217027878,0.03348501480111717
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,VIX,-0.0006862489399180262,0.4267120677290034
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,T-1 Return,0.05044525509920257,0.5273179059998045
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,T-3 Return,-0.010017157086872137,0.8767840556187372
model_0635,Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,const,-0.011780219890478873,0.5814775729587698
model_0635,Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,Skewness,0.003991810727834907,0.8084303084605672
model_0635,Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,Kurtosis,0.019683555394178508,0.03128758497543469
model_0635,Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,VIX,-0.0006997022879488849,0.41742622484909797
model_0635,Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,T-1 Return,0.04713659142787548,0.5573404240735507
model_0635,Skewness + Kurtosis + VIX + T-1 Return + T-4 Return,T-4 Return,-0.024930909439288353,0.7022381780253868
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,const,-0.01317508538024946,0.5395318019805794
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,Skewness,0.0050754534178786784,0.7517827324255053
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,Kurtosis,0.019888957508699356,0.028640607360818308
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,VIX,-0.0006402523549606877,0.4716823024049712
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,T-2 Return,0.011022012443489309,0.8763801351834735
model_0636,Skewness + Kurtosis + VIX + T-2 Return + T-3 Return,T-3 Return,-0.012478268894339522,0.846738958343892
model_0637,Skewness + Kurtosis + VIX + T-2 Return + T-4 Return,const,-0.013295578484591059,0.5354860753225372
model_0637,Skewness + Kurtosis + VIX + T-2 Return + T-4 Return,Skewness,0.005939264547302936,0.7128075908397642
model_0637,Skewness + Kurtosis + VIX + T-2 Return + T-4 Return,Kurtosis,0.020301677328093244,0.026336090111798008
model_0637,Skewness + Kurtosis + VIX + T-2 Return + T-4 Return,VIX,-0.0006627931464150287,0.45630785725326894
model_0637,Skewness + Kurtosis + VIX + T-2 Return + T-4 Return,T-2 Return,0.008972524319912656,0.8994347412455729
model_0637,Skewness + Kurtosis + VIX + T-2 Return + T-4 Return,T-4 Return,-0.029477825897106884,0.6495474543134772
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,const,-0.012847204980808451,0.5463655706816055
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,Skewness,0.006584816003230056,0.6849864763725213
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,Kurtosis,0.020596714663463096,0.023285915466008805
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,VIX,-0.000704159418853157,0.41615175633159585
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,T-3 Return,-0.013263910005461167,0.8369994049061305
model_0638,Skewness + Kurtosis + VIX + T-3 Return + T-4 Return,T-4 Return,-0.0303014229983199,0.6392931611653043
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,const,-0.022870863356138364,0.14340148509190706
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,Skewness,0.0056351290093943525,0.7244275901061291
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,Kurtosis,0.01754993077802333,0.04891052896887623
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,T-1 Return,0.04943513343893351,0.5359979878722472
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,T-2 Return,0.023980565880957334,0.7275507992685739
model_0639,Skewness + Kurtosis + T-1 Return + T-2 Return + T-3 Return,T-3 Return,-0.005467408471169879,0.9324538310398145
model_0640,Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,const,-0.023288224570182713,0.1377863573786323
model_0640,Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,Skewness,0.006509128805222466,0.6869560894630444
model_0640,Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,Kurtosis,0.017857883651377665,0.046487037632254355
model_0640,Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,T-1 Return,0.04654475851527995,0.562790492617814
model_0640,Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,T-2 Return,0.022777288765841983,0.741113619955574
model_0640,Skewness + Kurtosis + T-1 Return + T-2 Return + T-4 Return,T-4 Return,-0.019714872736416148,0.7625538696428766
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,const,-0.02369273100314183,0.13082732492729027
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,Skewness,0.007598001003770615,0.6395678408800083
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,Kurtosis,0.01817461047710343,0.04251511758704312
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,T-1 Return,0.045292548272421136,0.5743764291963864
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,T-3 Return,-0.006385648530778931,0.9211279517196644
model_0641,Skewness + Kurtosis + T-1 Return + T-3 Return + T-4 Return,T-4 Return,-0.021219217518445816,0.744601311654572
model_0642,Skewness + Kurtosis + T-2 Return + T-3 Return + T-4 Return,const,-0.024390548390407756,0.11839853383152553
model_0642,Skewness + Kurtosis + T-2 Return + T-3 Return + T-4 Return,Skewness,0.008950381296109717,0.5753501026883892
model_0642,Skewness + Kurtosis + T-2 Return + T-3 Return + T-4 Return,Kurtosis,0.018727157532766957,0.03511164412369991
