model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,5,246,0.024222016975517513,0.0038933089958408384,-494.72228634806993,-473.69029713247573,Kurtosis,0.07927035637420166,False
model_0397,Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,5,246,0.02373051732552456,0.0033915697698063685,-494.5984072738381,-473.5664180582439,Kurtosis,0.0793569560181482,False
model_0356,Kurtosis + Median + Fear and Greed Index + T-4 Return,4,246,0.02357699252821377,0.007370801532831428,-496.55972519726265,-479.03306751760084,Kurtosis,0.07936440398866401,False
model_0320,Kurtosis + Mean + Fear and Greed Index + T-4 Return,4,246,0.023587153916803882,0.007381131575174171,-496.56228527069516,-479.03562759103335,Kurtosis,0.07949119976057119,False
model_0487,Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,5,246,0.02427040826758431,0.003942708439825693,-494.7344864112465,-473.7024971956523,Kurtosis,0.07955708307447674,False
model_0432,Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,5,246,0.024280476335830414,0.003952986259493585,-494.73702477596134,-473.70503556036715,Kurtosis,0.07967665900044343,False
model_0486,Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,5,246,0.023578709676685405,0.003236599461616474,-494.5601578160072,-473.528168600413,Kurtosis,0.07999001880279745,False
model_0431,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,5,246,0.023588898535030767,0.0032470005878439956,-494.5627248147557,-473.5307355991615,Kurtosis,0.08011674623428172,False
model_0703,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-4 Return,6,246,0.02379328685099591,-0.000713994650652694,-492.6142244226512,-468.0769036711247,Skewness + Kurtosis,0.08049780307344116,False
model_0743,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return + T-4 Return,6,246,0.02435219040015868,-0.00014106005004643762,-492.7551061074789,-468.2177853559524,Skewness + Kurtosis,0.08053711528509191,False
model_0688,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return + T-4 Return,6,246,0.024364390549483805,-0.00012855362082198063,-492.7581822743798,-468.2208615228533,Skewness + Kurtosis,0.0805563190590199,False
model_0653,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-4 Return,6,246,0.023799188346979805,-0.0007079449999578546,-492.6157115793983,-468.0783908278718,Skewness + Kurtosis,0.08063311989704833,False
model_0612,Skewness + Kurtosis + Median + Fear and Greed Index + T-4 Return,5,246,0.023640808693714876,0.003299992208167346,-494.57580356660515,-473.54381435101095,Skewness + Kurtosis,0.08082142278257182,False
model_0576,Skewness + Kurtosis + Mean + Fear and Greed Index + T-4 Return,5,246,0.023652739983912596,0.0033121720669108123,-494.5788097505474,-473.5468205349532,Skewness + Kurtosis,0.08084697644466649,False
model_0742,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-4 Return,6,246,0.023642368702143535,-0.0008687015396435793,-492.5761966211119,-468.03887586958535,Skewness + Kurtosis,0.08145396981677348,False
model_0687,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-4 Return,6,246,0.023654331208538215,-0.000856438719280872,-492.57921067508823,-468.0418899235617,Skewness + Kurtosis,0.08147920272102627,False
model_0331,Kurtosis + Std + Median + Fear and Greed Index,4,246,0.022298279675612598,0.006070865230394573,-496.23777706144165,-478.71111938177984,Kurtosis,0.0832626596308969,False
model_0310,Kurtosis + Mean + Median + Fear and Greed Index,4,246,0.022988248389321342,0.006772285706986514,-496.4114417064734,-478.8847840268116,Kurtosis,0.08353328057026503,False
model_0304,Kurtosis + Mean + Std + Fear and Greed Index,4,246,0.022303343933867903,0.006076013542728798,-496.2390512851964,-478.7123936055346,Kurtosis,0.08353989052380646,False
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,5,246,0.02349542357524359,0.003151578233061225,-494.5391755746266,-473.5071863590324,Kurtosis,0.0840755115199594,False
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,5,246,0.022318471001954276,0.0019501058144950623,-494.24285746323176,-473.21086824763756,Kurtosis,0.08409575485298423,False
model_0282,Kurtosis + Median + Fear and Greed Index,3,246,0.0221155511374741,0.009993016647442676,-498.1918049419603,-484.1704787982309,Kurtosis,0.08427474239217699,False
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,5,246,0.022323409456815324,0.0019551471538323817,-494.2441000590343,-473.2121108434401,Kurtosis,0.08437345750401921,False
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,5,246,0.023005216028014308,0.002651158028598055,-494.41571399425015,-473.38372477865596,Kurtosis,0.08437649501934369,False
model_0387,Kurtosis + Mean + Std + Median + Fear and Greed Index,5,246,0.023087474037917555,0.002735129747040932,-494.4364268196182,-473.404437604024,Kurtosis,0.08439570876539053,False
model_0269,Kurtosis + Mean + Fear and Greed Index,3,246,0.02212691636071118,0.01000452276187691,-498.19466403350907,-484.17333788977965,Kurtosis,0.08442746212775912,False
model_0484,Kurtosis + Median + Fear and Greed Index + T-1 Return + T-4 Return,5,246,0.023911527496958795,0.0035763509864787935,-494.64402237447325,-473.61203315887906,Kurtosis,0.08456422738829404,False
model_0446,Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,5,246,0.022821020533759784,0.0024631251282132283,-494.36933931399517,-473.337350098401,Kurtosis,0.08457534240949399,False
model_0429,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,5,246,0.023921333120903165,0.003586360894255347,-494.64649366234767,-473.6145044467535,Kurtosis,0.08470162012913335,False
model_0355,Kurtosis + Median + Fear and Greed Index + T-3 Return,4,246,0.022677789403163895,0.0064566738745857055,-496.3332842239615,-478.8066265442997,Kurtosis,0.0847645313150441,False
model_0396,Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,5,246,0.02282697439542425,0.002469203028662381,-494.37083817394046,-473.33884895834626,Kurtosis,0.08484848070362841,False
model_0319,Kurtosis + Mean + Fear and Greed Index + T-3 Return,4,246,0.022689213490344362,0.006468287573171749,-496.3361597770197,-478.8095020973579,Kurtosis,0.08491155416340687,False
model_0354,Kurtosis + Median + Fear and Greed Index + T-2 Return,4,246,0.022135120180364565,0.005904997693731651,-496.19672784744785,-478.67007016778604,Kurtosis,0.08512938325822686,False
model_0318,Kurtosis + Mean + Fear and Greed Index + T-2 Return,4,246,0.02214635665970721,0.005916420670656786,-496.1995546079304,-478.6728969282686,Kurtosis,0.08528221840400428,False
model_0485,Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,5,246,0.022679996487409704,0.002319163080897524,-494.33383976575874,-473.30185055016454,Kurtosis,0.08550934895973789,False
model_0430,Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,5,246,0.02269137776777186,0.002330781471267196,-494.3367045503344,-473.3047153347402,Kurtosis,0.08565647833250553,False
model_0587,Skewness + Kurtosis + Std + Median + Fear and Greed Index,5,246,0.02232409514984568,0.0019558471321342585,-494.24427259108234,-473.21228337548814,Skewness + Kurtosis,0.08600233401384749,False
model_0560,Skewness + Kurtosis + Mean + Std + Fear and Greed Index,5,246,0.022329408155307373,0.0019612708252096933,-494.2456094378722,-473.213620222278,Skewness + Kurtosis,0.08616939456567886,False
model_0701,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,6,246,0.02234523000113009,-0.002198404392147024,-492.2495905390724,-467.7122697875459,Skewness + Kurtosis,0.08679706745827075,False
model_0740,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-4 Return,6,246,0.023954761530015967,-0.0005484662140002872,-492.6549187306748,-468.1175979791483,Skewness + Kurtosis,0.08692827719901493,False
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,6,246,0.02396593077257314,-0.0005370165720484099,-492.6577338147322,-468.12041306320566,Skewness + Kurtosis,0.08695510056363648,False
model_0702,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-3 Return,6,246,0.022854958093146638,-0.0016758797789919733,-492.3778830759495,-467.840562324423,Skewness + Kurtosis,0.08696082809628404,False
model_0651,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,6,246,0.022350402438875427,-0.0021931021024079733,-492.25089204456344,-467.7135712930369,Skewness + Kurtosis,0.08696583195504214,False
model_0538,Skewness + Kurtosis + Median + Fear and Greed Index,4,246,0.022138181406745505,0.0059081097288492535,-496.19749795677876,-478.67084027711695,Skewness + Kurtosis,0.08711676361503103,False
model_0652,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-3 Return,6,246,0.022861369673684573,-0.0016693072382731877,-492.37949722115764,-467.8421764696311,Skewness + Kurtosis,0.08712088347389957,False
model_0525,Skewness + Kurtosis + Mean + Fear and Greed Index,4,246,0.02215052741109158,0.0059206606461305045,-496.20060385189026,-478.67394617222845,Skewness + Kurtosis,0.0871571925274412,False
model_0611,Skewness + Kurtosis + Median + Fear and Greed Index + T-3 Return,5,246,0.022708760240896297,0.002348526079248403,-494.3410799608437,-473.3090907452495,Skewness + Kurtosis,0.08723078023906423,False
model_0575,Skewness + Kurtosis + Mean + Fear and Greed Index + T-3 Return,5,246,0.02272139935203732,0.002361428505204821,-494.3442614499638,-473.31227223436963,Skewness + Kurtosis,0.08726578481269488,False
model_0610,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return,5,246,0.022158614390496267,0.0017869188569650252,-494.20263832162755,-473.17064910603335,Skewness + Kurtosis,0.08793331480559692,False
model_0741,Skewness + Kurtosis + Median + Fear and Greed Index + T-2 Return + T-3 Return,6,246,0.0227112408870086,-0.0018232049484638857,-492.3417043803547,-467.8043836288282,Skewness + Kurtosis,0.08796853966835944,False
model_0574,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return,5,246,0.022170833214052332,0.00179939223934511,-494.20571228578933,-473.17372307019514,Skewness + Kurtosis,0.08797478631330945,False
model_0686,Skewness + Kurtosis + Mean + Fear and Greed Index + T-2 Return + T-3 Return,6,246,0.02272383379221299,-0.0018102959033798882,-492.3448742465896,-467.8075534950631,Skewness + Kurtosis,0.08800392151438542,False
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,5,246,0.022972513301953268,0.0026177739957440327,-494.4074798295401,-473.3754906139459,Kurtosis,0.08870852964163517,False
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,5,246,0.02297662112210419,0.0026219673954814837,-494.4085141155713,-473.3765248999771,Kurtosis,0.08900005268769337,False
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,5,246,0.02367614813675678,0.0033360678896059426,-494.58470772851706,-473.55271851292287,Kurtosis,0.08931603779584708,False
model_0483,Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.023179678456130892,0.0028292550906336977,-494.4596462550967,-473.4276570395025,Kurtosis,0.09003956584288131,False
model_0353,Kurtosis + Median + Fear and Greed Index + T-1 Return,4,246,0.02278206842492958,0.0065626836684968826,-496.3595335076932,-478.8328758280314,Kurtosis,0.09005051986850876,False
model_0428,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,5,246,0.0231904203857487,0.0028402208104518767,-494.46235149080644,-473.43036227521225,Kurtosis,0.09019552945403629,False
model_0317,Kurtosis + Mean + Fear and Greed Index + T-1 Return,4,246,0.02279263249779273,0.006573423078669038,-496.36219286942537,-478.83553518976356,Kurtosis,0.09021239508772227,False
model_0482,Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.02283814273977136,0.0024806040468500212,-494.3736497828754,-473.3416605672812,Kurtosis,0.0912745571259657,False
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,5,246,0.022848459815585476,0.0024911360617435596,-494.3762471151699,-473.3442578995757,Kurtosis,0.0914365378639284,False
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,6,246,0.02298518991341625,-0.0015423785406400992,-492.4106716196309,-467.87335086810435,Skewness + Kurtosis,0.09243182942347822,False
model_0650,Skewness + Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,6,246,0.022989394998129686,-0.0015380678889465038,-492.41173040917556,-467.87440965764904,Skewness + Kurtosis,0.09260325939707256,False
model_0739,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,6,246,0.023196608151405562,-0.001325652731822613,-492.46390982439016,-467.92658907286364,Skewness + Kurtosis,0.09346198908974479,False
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,6,246,0.023208176977622785,-0.001313793474821745,-492.46682335655646,-467.92950260502994,Skewness + Kurtosis,0.09349783899994964,False
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,5,246,0.0227925576980349,0.0024340693167440586,-494.3621740395022,-473.330184823908,Skewness + Kurtosis,0.09389794463007595,False
model_0573,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return,5,246,0.022803730031629388,0.0024454744072883727,-494.3649865536688,-473.3329973380746,Skewness + Kurtosis,0.09393930777944373,False
model_0738,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,6,246,0.022849290870566863,-0.0016816892749418333,-492.37645633513625,-467.83913558360973,Skewness + Kurtosis,0.09508125416703174,False
model_0683,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,6,246,0.022860214407121604,-0.0016704915073439963,-492.3792063766473,-467.84188562512077,Skewness + Kurtosis,0.09512438230872351,False
model_0136,Skewness + Mean + Std + Median + T-4 Return,5,246,0.0033972619566396967,-0.01736529508593021,-489.5274676692411,-468.4954784536469,Skewness,0.5366339981157466,False
model_0047,Skewness + Mean + Std + Median,4,246,0.0033260117370444986,-0.013216295122091548,-491.5098809952019,-473.9832233155401,Skewness,0.540845951533734,False
model_0135,Skewness + Mean + Std + Median + T-3 Return,5,246,0.0033261715813374115,-0.017437866510717992,-489.5099204481221,-468.4779312325279,Skewness,0.5432398370215734,False
model_0059,Skewness + Mean + Median + T-4 Return,4,246,0.0027248740866288035,-0.013827410160895948,-491.3615523689282,-473.8348946892664,Skewness,0.561024691449541,False
model_0012,Skewness + Mean + Median,3,246,0.002678833683228965,-0.009684651849623638,-493.35019574575335,-479.32886960202393,Skewness,0.5639605722090006,False
model_0166,Skewness + Mean + Median + T-3 Return + T-4 Return,5,246,0.0027292273552202984,-0.018047247074879147,-489.36262620139723,-468.33063698580304,Skewness,0.565323395621169,False
model_0058,Skewness + Mean + Median + T-3 Return,4,246,0.002683320903872577,-0.013869653023034001,-491.35130256951174,-473.82464488984994,Skewness,0.5682760106087105,False
model_0134,Skewness + Mean + Std + Median + T-2 Return,5,246,0.004472038656986421,-0.016268127204326355,-489.79290717481103,-468.76091795921684,Skewness,0.5734892027967738,False
model_0165,Skewness + Mean + Median + T-2 Return + T-4 Return,5,246,0.003939919403663117,-0.016811332275427082,-489.6614529416306,-468.6294637260364,Skewness,0.5944968807113337,False
model_0057,Skewness + Mean + Median + T-2 Return,4,246,0.003917515460167942,-0.012614973909787608,-491.65591983351214,-474.12926215385033,Skewness,0.5963533630855355,False
model_0164,Skewness + Mean + Median + T-2 Return + T-3 Return,5,246,0.003926760111366834,-0.016824765719646306,-489.658202972493,-468.6262137568988,Skewness,0.6015884016007543,False
model_0132,Skewness + Mean + Std + Median + VIX,5,246,0.004524968582420574,-0.016214094572112314,-489.80598677510034,-468.77399755950614,Skewness,0.6291767174381285,False
model_0133,Skewness + Mean + Std + Median + T-1 Return,5,246,0.006496073988417894,-0.014201924470156557,-490.29356567763534,-469.26157646204115,Skewness,0.6366717951661567,False
model_0160,Skewness + Mean + Median + VIX + T-4 Return,5,246,0.0037911807986557022,-0.01696316960137234,-489.62472125656177,-468.5927320409676,Skewness,0.6480301765953882,False
model_0055,Skewness + Mean + Median + VIX,4,246,0.0037269965473574196,-0.012808654962229937,-491.6088723533044,-474.08221467364257,Skewness,0.651708979437182,False
model_0159,Skewness + Mean + Median + VIX + T-3 Return,5,246,0.0037274172572875353,-0.017028261549852264,-489.6089762351362,-468.576987019542,Skewness,0.6538992637685594,False
model_0018,Skewness + Mean + T-4 Return,3,246,0.002118869351368513,-0.0102515578880773,-493.2121132771597,-479.19078713343026,Skewness,0.6570684219671401,False
model_0031,Skewness + Median + T-4 Return,3,246,0.0021118482899392665,-0.010258665987458171,-493.21038243469525,-479.1890562909658,Skewness,0.6587906207955154,False
model_0056,Skewness + Mean + Median + T-1 Return,4,246,0.006039025310910606,-0.010458252277290025,-492.1804225709477,-474.6537648912859,Skewness,0.6596591544423552,False
model_0163,Skewness + Mean + Median + T-1 Return + T-4 Return,5,246,0.006039065124051168,-0.014668454352531057,-490.1804324244863,-469.1484432088921,Skewness,0.6615470749880435,False
model_0158,Skewness + Mean + Median + VIX + T-2 Return,5,246,0.004581289819901135,-0.01615659997551755,-489.81990517178247,-468.7879159561883,Skewness,0.664213546712884,False
model_0074,Skewness + Mean + T-3 Return + T-4 Return,4,246,0.002121101966282235,-0.014441203395273217,-491.2126636672476,-473.6860059875858,Skewness,0.6642604080396658,False
model_0110,Skewness + Median + T-3 Return + T-4 Return,4,246,0.002114050578195914,-0.014448371818846395,-491.2109253447479,-473.6842676650861,Skewness,0.6659692808509237,False
model_0053,Skewness + Mean + Std + T-4 Return,4,246,0.002573115531733894,-0.01398168752998008,-491.3241206078112,-473.7974629281494,Skewness,0.6672127777872426,False
model_0025,Skewness + Std + T-4 Return,3,246,0.0010354330950157475,-0.011348425172401422,-492.9451669171651,-478.9238407734357,Skewness,0.6672657061660898,False
model_0162,Skewness + Mean + Median + T-1 Return + T-3 Return,5,246,0.006074149150890773,-0.014632639408465486,-490.18911568619455,-469.15712647060036,Skewness,0.6683295122769699,False
model_0002,Skewness + Mean,2,246,0.0020395116310421013,-0.006174154939895704,-495.1925506034238,-484.6765559956267,Skewness,0.6697815021595948,False
model_0080,Skewness + Std + Median + T-4 Return,4,246,0.002558809324499811,-0.013996231184637109,-491.3205922271393,-473.7939345474775,Skewness,0.6702805574127235,False
model_0151,Skewness + Mean + Std + T-3 Return + T-4 Return,5,246,0.0025735835998117462,-0.018206133408525504,-489.3242360496306,-468.2922468340364,Skewness,0.6703403078379944,False
model_0004,Skewness + Median,2,246,0.0020321743492514033,-0.006181552610837082,-495.1907419499689,-484.6747473421718,Skewness,0.6716028664962721,False
model_0095,Skewness + Std + T-3 Return + T-4 Return,4,246,0.0010361987921470028,-0.015544113261095394,-490.9453554739696,-473.4186977943078,Skewness,0.6730684552641624,False
model_0201,Skewness + Std + Median + T-3 Return + T-4 Return,5,246,0.002559269675728948,-0.018220745539359928,-489.3207057640873,-468.2887165484931,Skewness,0.6733704146151807,False
model_0017,Skewness + Mean + T-3 Return,3,246,0.002041815752227838,-0.010329566697124815,-493.19311857627713,-479.1717924325477,Skewness,0.6770391523883144,False
model_0030,Skewness + Median + T-3 Return,3,246,0.0020344470343472976,-0.010337026762747614,-493.1913021696032,-479.1699760258738,Skewness,0.6788455613273097,False
model_0010,Skewness + T-4 Return,2,246,0.0007436450398233818,-0.00748068709976657,-494.87332314723744,-484.35732853944035,Skewness,0.6789082173286762,False
model_0003,Skewness + Std,2,246,0.0009465755475975834,-0.007276086382051794,-494.92328627667644,-484.40729166887934,Skewness,0.6811849200429052,False
model_0046,Skewness + T-3 Return + T-4 Return,3,246,0.0007449449053018586,-0.01164251445537623,-492.8736431523232,-478.8523170085938,Skewness,0.6813267633220119,False
model_0011,Skewness + Mean + Std,3,246,0.0024618575128548814,-0.009904317807233776,-493.29668205896155,-479.2753559152321,Skewness,0.6834845373022607,False
model_0052,Skewness + Mean + Std + T-3 Return,4,246,0.002462183927805839,-0.014094460322354951,-491.29676255522304,-473.77010487556123,Skewness,0.6866325585352697,False
model_0019,Skewness + Std + Median,3,246,0.0024472861121174194,-0.009919069845170547,-493.293088674159,-479.27176253042956,Skewness,0.6866534824648458,False
model_0024,Skewness + Std + T-3 Return,3,246,0.0009475067811957061,-0.011437441481847443,-492.92351557729876,-478.90218943356933,Skewness,0.6870470431251956,False
model_0079,Skewness + Std + Median + T-3 Return,4,246,0.002447605705059197,-0.014109280507304867,-491.2931674869128,-473.766509807251,Skewness,0.6897624935823854,False
model_0161,Skewness + Mean + Median + T-1 Return + T-2 Return,5,246,0.007301412972472887,-0.013379807590600423,-490.493055306345,-469.4610660907508,Skewness,0.6940906327367988,False
model_0001,Skewness,1,246,0.0006214110124320715,-0.0034744028768611823,-496.84323303911947,-489.83256996725476,Skewness,0.6972381635685323,False
model_0009,Skewness + T-3 Return,2,246,0.0006227468368564804,-0.007602580349671317,-494.84356185647835,-484.32756724868125,Skewness,0.699478524782779,False
model_0073,Skewness + Mean + T-2 Return + T-4 Return,4,246,0.0033120382946675297,-0.013230500488823349,-491.5064320813458,-473.979774401684,Skewness,0.7153356604755436,False
model_0109,Skewness + Median + T-2 Return + T-4 Return,4,246,0.0033043945004437303,-0.013238271151001069,-491.50454546663696,-473.97788778697515,Skewness,0.7172285200173323,False
model_0150,Skewness + Mean + Std + T-2 Return + T-4 Return,5,246,0.0036835246186222026,-0.017073068618489673,-489.598138487062,-468.5661492714678,Skewness,0.722718472894917,False
model_0094,Skewness + Std + T-2 Return + T-4 Return,4,246,0.0021557863291462587,-0.014405943358336781,-491.2212143055756,-473.6945566259138,Skewness,0.7230722534361561,False
model_0186,Skewness + Mean + T-2 Return + T-3 Return + T-4 Return,5,246,0.003317794906643745,-0.017446417699467753,-489.5078529178463,-468.4758637022521,Skewness,0.7236965928856494,False
model_0016,Skewness + Mean + T-2 Return,3,246,0.0032644067219872452,-0.009091819640963505,-493.49467605804375,-479.4733499143143,Skewness,0.7253317135506465,False
model_0241,Skewness + Median + T-2 Return + T-3 Return + T-4 Return,5,246,0.0033100994412945672,-0.017454273487011784,-489.5059535389289,-468.4739643233347,Skewness,0.7255722207226252,False
model_0200,Skewness + Std + Median + T-2 Return + T-4 Return,5,246,0.0036692253027863497,-0.01708766583673893,-489.5946078755146,-468.5626186599204,Skewness,0.7258314923563776,False
model_0029,Skewness + Median + T-2 Return,3,246,0.003256498356033144,-0.009099826044511872,-493.4927242361964,-479.471398092467,Skewness,0.7273269244941987,False
model_0221,Skewness + Std + T-2 Return + T-3 Return + T-4 Return,5,246,0.0021596243371673207,-0.018628716822475022,-489.2221604971512,-468.190171281557,Skewness,0.7303805275984175,False
model_0072,Skewness + Mean + T-2 Return + T-3 Return,4,246,0.003270302230941269,-0.013272929267300393,-491.49613110740825,-473.96947342774644,Skewness,0.7337975593943495,False
model_0023,Skewness + Std + T-2 Return,3,246,0.0021021068543360943,-0.010268528184659731,-493.2079809817292,-479.18665483799975,Skewness,0.7341224892295659,False
model_0045,Skewness + T-2 Return + T-4 Return,3,246,0.0017478942024533595,-0.010627131902474884,-493.12067660748494,-479.0993504637555,Skewness,0.7346286369567588,False
model_0108,Skewness + Median + T-2 Return + T-3 Return,4,246,0.0032623409626917343,-0.013281022672782195,-491.4941662174565,-473.9675085377947,Skewness,0.7357741911651483,False
model_0051,Skewness + Mean + Std + T-2 Return,4,246,0.0036120824989767097,-0.012925476297720673,-491.58049938163026,-474.05384170196845,Skewness,0.736277626123411,False
model_0130,Skewness + T-2 Return + T-3 Return + T-4 Return,4,246,0.0017481266259209427,-0.014820369197715122,-491.1207338837776,-473.59407620411577,Skewness,0.7375578226138648,False
model_0078,Skewness + Std + Median + T-2 Return,4,246,0.003597571947384526,-0.012940227688343464,-491.576916871609,-474.0502591919472,Skewness,0.7394919427667319,False
model_0149,Skewness + Mean + Std + T-2 Return + T-3 Return,5,246,0.0036123400631056235,-0.017145736185579574,-489.5805629721083,-468.5485737565141,Skewness,0.7408317370583932,False
model_0093,Skewness + Std + T-2 Return + T-3 Return,4,246,0.0021062829760366553,-0.014456268343863155,-491.20901047392,-473.6823527942582,Skewness,0.7415100509219146,False
model_0199,Skewness + Std + Median + T-2 Return + T-3 Return,5,246,0.0035978356574980497,-0.017160542766303966,-489.57698197853233,-468.54499276293814,Skewness,0.744004808799064,False
model_0089,Skewness + Std + VIX + T-4 Return,4,246,0.0016152519309141633,-0.014955449281850663,-491.08799164648826,-473.56133396682645,Skewness,0.7492948722563799,False
model_0126,Skewness + VIX + T-3 Return + T-4 Return,4,246,0.0011486289951569972,-0.01542981699662449,-490.9730435507788,-473.446385871117,Skewness,0.7501067763874133,False
model_0008,Skewness + T-2 Return,2,246,0.0016604774141240064,-0.006556308779998465,-495.0991353672662,-484.5831407594691,Skewness,0.7510323139322721,False
model_0040,Skewness + VIX + T-4 Return,3,246,0.001142670160544479,-0.011239858721762808,-492.97157599616094,-478.9502498524315,Skewness,0.7512804891856808,False
model_0217,Skewness + Std + VIX + T-3 Return + T-4 Return,5,246,0.0016152672544840208,-0.019184414677714257,-489.08799542218503,-468.05600620659084,Skewness,0.7518886994872642,False
model_0044,Skewness + T-2 Return + T-3 Return,3,246,0.0016607126129113414,-0.010715394255523814,-493.0991933224079,-479.0778671786785,Skewness,0.7538318421042339,False
model_0157,Skewness + Mean + Median + VIX + T-1 Return,5,246,0.007362533186033415,-0.013317414039257569,-490.50820193354866,-469.47621271795447,Skewness,0.7643178129827743,False
model_0021,Skewness + Std + VIX,3,246,0.0015117174832380842,-0.010866236432258924,-493.0624822888467,-479.04115614511727,Skewness,0.7658743463260133,False
model_0088,Skewness + Std + VIX + T-3 Return,4,246,0.0015117176622484463,-0.015060701961614686,-491.0624823329499,-473.5358246532881,Skewness,0.7684756756628548,False
model_0039,Skewness + VIX + T-3 Return,3,246,0.0010034783248897838,-0.011380776076041377,-492.9372980217229,-478.91597187799346,Skewness,0.7705210330247925,False
model_0068,Skewness + Mean + VIX + T-4 Return,4,246,0.0032709675715709707,-0.01327225288367262,-491.49629531827713,-473.9696376386153,Skewness,0.7710833077687202,False
model_0006,Skewness + VIX,2,246,0.0009976272455715085,-0.0072246145054937205,-494.93585721460704,-484.41986260680994,Skewness,0.7719136027539433,False
model_0104,Skewness + Median + VIX + T-4 Return,4,246,0.0032624052700231942,-0.013280957298109186,-491.49418208883844,-473.96752440917663,Skewness,0.7734395533579947,False
model_0182,Skewness + Mean + VIX + T-3 Return + T-4 Return,5,246,0.0032709676271995836,-0.017494220547233708,-489.49629533200664,-468.46430611641244,Skewness,0.773703333506265,False
model_0237,Skewness + Median + VIX + T-3 Return + T-4 Return,5,246,0.003262405570504945,-0.017502960980109394,-489.49418216299887,-468.4621929474047,Skewness,0.7760236357053366,False
model_0216,Skewness + Std + VIX + T-2 Return + T-4 Return,5,246,0.0024676387810212974,-0.018314285411040743,-489.29810776493673,-468.26611854934254,Skewness,0.7791251265050823,False
model_0125,Skewness + VIX + T-2 Return + T-4 Return,4,246,0.0019277001762871837,-0.014637815173483837,-491.16499031677836,-473.63833263711655,Skewness,0.7801561711249492,False
model_0255,Skewness + VIX + T-2 Return + T-3 Return + T-4 Return,5,246,0.001929771186011786,-0.01886335858094612,-489.16550076969907,-468.13351155410487,Skewness,0.7803118849605569,False
model_0014,Skewness + Mean + VIX,3,246,0.003170387598522284,-0.009187004290752254,-493.47147269923335,-479.4501465555039,Skewness,0.7881168833653536,False
model_0145,Skewness + Mean + Std + VIX + T-4 Return,5,246,0.0038772545843082096,-0.016875302611851994,-489.64597690663504,-468.61398769104085,Skewness,0.7901274331462217,False
model_0027,Skewness + Median + VIX,3,246,0.0031614142259707156,-0.009196088903459465,-493.4692582388234,-479.44793209509396,Skewness,0.790583818999429,False
