filter_rule,num_rules,n_obs_after_filter,retention_ratio,n_oos,r2_1pt,r2_2pt,mse_1pt,mse_2pt,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,p_count_lt_0_1_1pt,p_count_lt_0_1_2pt,all_p_le_0_1_1pt,all_p_le_0_1_2pt,coef_1pt_Kurtosis,p_1pt_Kurtosis,coef_1pt_Median,p_1pt_Median,coef_1pt_Fear and Greed Index,p_1pt_Fear and Greed Index,coef_2pt_Kurtosis,p_2pt_Kurtosis,coef_2pt_Median,p_2pt_Median,coef_2pt_Fear and Greed Index,p_2pt_Fear and Greed Index
Kurtosis <= 1.921191 AND T-3 Return >= -0.093502,2,167,0.630188679245283,46,0.032197522525748035,0.0321604784281565,0.005976294761431217,0.0059765235131150896,-0.16641911979178614,-0.16746168340825984,0.0010425636164737018,1,1,False,False,0.0007213183620079655,0.9167298336385118,-2.550702432463583e-07,0.26137181611995625,0.0007815559172987611,0.021912735525124453,0.0004611956983291187,0.9452749271531604,-2.550423185743106e-07,0.26195530825824853,0.0007823512659873607,0.02176177758640455
Mean >= 9338.617061 AND Kurtosis >= 1.134304 AND T-2 Return >= -0.093502,3,178,0.6716981132075471,57,0.03165043228900788,0.03146067510401773,0.007453958507673925,0.007455419180793027,-0.1664845739410361,-0.16696298987012193,0.0004784159290858181,1,1,False,False,-0.004990646940230986,0.04657462342135968,-3.7036871425556593e-07,0.1405213227716186,0.0004700517610471257,0.16257855264460774,-0.004958990680324628,0.04752530554582966,-3.654899973522776e-07,0.14511147002558508,0.00046821443006319995,0.16410827383743706
Mean >= 9338.617061 AND Kurtosis >= 1.134304 AND T-4 Return >= -0.036365,3,159,0.6,39,0.027903741617365085,0.027804053983800592,0.006389371050426772,0.006390026274921767,-0.16649436555615638,-0.16694563586936262,0.00045127031320624234,1,1,False,False,-0.004061231462014724,0.08734011191660751,-3.5811881846580865e-07,0.15272462205361206,0.0004718036660467613,0.16790303845276205,-0.004040260755209661,0.0882021181493212,-3.538769272360587e-07,0.1567033916030874,0.00046972564463464936,0.16950507931623254
Mean >= 19067.601173 AND Skewness <= 0.765370,2,214,0.8075471698113208,93,0.014697608516458183,0.014693651365411231,0.006765146090354349,0.006765173260393888,-0.1665821616798333,-0.1684734676924109,0.0018913060125775871,1,1,False,False,0.0005330065711850243,0.8948694869829961,-2.6525789759624203e-07,0.2561950208742222,0.0004995149290566447,0.09282858915527524,0.0005181827733825644,0.8974191614420732,-2.655757581565467e-07,0.2551738782733559,0.0004995600578490641,0.09279595788304998
T-2 Return <= 0.139611 AND T-1 Return >= -0.058120,2,213,0.8037735849056604,92,0.015971766909858465,0.015992445844616232,0.007247326278537699,0.007247173979058635,-0.16686018056097196,-0.1687535058587526,0.0018933252977806347,1,1,False,False,0.0011472243891625779,0.7593853982091907,-1.9598771585978364e-07,0.37010049114487154,0.0005489486318179058,0.08224158757218358,0.0011642648910825764,0.754007862435454,-1.969078001352809e-07,0.36657172253778725,0.0005489610526713787,0.08212074612028016
Std >= 1391.698789 AND T-3 Return <= 0.046886,2,155,0.5849056603773585,34,0.04443744668103977,0.044355117020499435,0.007002599626436843,0.007003202958629114,-0.16721776019773116,-0.16777027559231983,0.0005525153945886707,1,1,False,False,0.0034725241514524797,0.4053926835869446,-3.6302931660420914e-07,0.18676420896830373,0.0008023175928948759,0.019644563761641705,0.0034316373842471597,0.40982595242737907,-3.6423199272261244e-07,0.1850294765252415,0.0008027612005953146,0.01957550868133029
Std >= 1154.089638 AND T-4 Return <= 0.087392,2,191,0.720754716981132,70,0.02799607344455035,0.02792127478661377,0.00691568887122416,0.0069162210545128736,-0.16735576304637512,-0.16748274586883283,0.00012698282245771075,1,1,False,False,-0.0038704319982665034,0.10634244787936492,-4.049969044240563e-07,0.10301018863952412,0.0005472169636396158,0.0763665342356814,-0.0038534354933247,0.10730974899007777,-4.0339084281205705e-07,0.10412592706936256,0.0005467035081060163,0.07662363994614728
T-2 Return >= -0.036365 AND Fear and Greed Index >= 19.200000 AND Skewness >= -0.268431,3,169,0.6377358490566037,49,0.020151702549159656,0.020181887432569323,0.005951115845950543,0.0059509325178390025,-0.16752637764471756,-0.16675032700342562,-0.0007760506412919366,1,1,False,False,-0.0043667867585639114,0.09681848986267212,-2.38081712785322e-07,0.2968747597675204,0.0003627056829435317,0.3023773199907831,-0.00436888433123485,0.09651227825926911,-2.3481520107964343e-07,0.30268664063628903,0.00036301612169972253,0.3019943785406616
T-2 Return >= -0.036365 AND Kurtosis >= 0.896639 AND Skewness <= 0.765370,3,188,0.7094339622641509,67,0.023502109342006694,0.02358434935677245,0.00599791663957847,0.005997411498955307,-0.16770316472215052,-0.1704514078198791,0.0027482430977285865,1,1,False,False,-0.003898044640538943,0.3175105127200075,-3.4054028192853575e-07,0.10896089349653933,0.0005034423759811512,0.09872925730210115,-0.003918989544828958,0.3137964765115228,-3.373672729891764e-07,0.11132887657007061,0.0005029749996811937,0.09901662279508057
T-2 Return >= -0.019844 AND VIX >= 13.498000,2,168,0.6339622641509434,47,0.022080735465923707,0.022003556598755303,0.007073708122134498,0.007074266389876372,-0.16774483269080398,-0.1681154729756671,0.00037064028486311074,1,1,False,False,-0.003851849844661725,0.09546321817673346,-2.723441722222541e-07,0.25225146487269606,0.0003602565634697277,0.30218427288230637,-0.003824696027760303,0.0962357241073853,-2.6801440185470045e-07,0.2589883935441754,0.00035852427921356285,0.30427157043964015
Kurtosis <= 2.075851 AND Skewness >= -0.207396,2,160,0.6037735849056604,40,0.03156389188533082,0.032157029705170204,0.005386435902067106,0.005383136873023386,-0.16837983929978395,-0.17282323495610497,0.004443395656321014,1,1,False,False,0.02834807066771686,0.09857880353145318,-1.2440661883981988e-07,0.5830041226963161,0.0003325606623975079,0.3346730111801105,0.029049672880367312,0.09288458328250525,-1.4136952588867417e-07,0.5298112926320209,0.0003288939379762931,0.34007923447531696
T-2 Return >= -0.036365 AND Fear and Greed Index >= 19.200000 AND T-1 Return <= 0.106004,3,182,0.6867924528301886,61,0.022543312920887626,0.022610325961761824,0.005295407274177096,0.005295044228582545,-0.1685091038009412,-0.1693452876921846,0.0008361838912434028,1,1,False,False,-0.003965888946146567,0.07030910882439859,-2.0622887175578007e-07,0.29949340681209313,0.00033633323993410104,0.28932362250932897,-0.003953859514182729,0.06978973380256218,-2.0244213113614668e-07,0.3076173419301414,0.00033573267784901394,0.29004022446346545
VIX <= 27.254000 AND Kurtosis <= 3.240887,2,204,0.769811320754717,83,0.02286668711676909,0.023516386434937364,0.00600883683571507,0.006004841539327488,-0.16902524343159775,-0.17140236635430273,0.0023771229227049773,1,1,False,False,0.019499215763168935,0.0690155171752694,-1.4335291189260324e-07,0.5019858089145373,6.861931997379135e-06,0.9822233661899591,0.019932325883182996,0.06367519725110356,-1.5429924224761404e-07,0.46648247557387934,5.5814221311878875e-06,0.9855272864249001
T-2 Return >= -0.036365 AND T-4 Return <= 0.139611 AND Std <= 7183.248045,3,191,0.720754716981132,70,0.029976302232986196,0.029940054954010198,0.006206458979028734,0.006206690898362852,-0.16929789359984082,-0.17132133564293284,0.0020234420430920164,1,1,False,False,0.002003451598397168,0.5541965103553017,-2.776887290655957e-07,0.1945698109194218,0.0006861032665291927,0.0283068633813118,0.00196704893290937,0.5581693478273836,-2.798710862582751e-07,0.1900459276906777,0.0006866729895035859,0.028154241531083524
T-4 Return >= -0.028431 AND T-1 Return >= -0.058120,2,168,0.6339622641509434,48,0.02884842678026356,0.028849070097267115,0.007132102686192276,0.007132097961695037,-0.16973861023249648,-0.17087475895125714,0.0011361487187606656,1,1,False,False,-0.0019818965815089516,0.5280845167642417,-1.9749481712997536e-07,0.4116200798808549,0.0008209151257166838,0.029796115960332763,-0.0019690772283411516,0.5280283986491084,-1.9532704631865898e-07,0.4154981622887761,0.0008203020999656015,0.029822861223909113
Median >= 21085.300000 AND T-3 Return <= 0.106004,2,188,0.7094339622641509,67,0.0430700514896164,0.043088089127691354,0.006551696911654185,0.006551573415532184,-0.16984645552717903,-0.1703112274329095,0.00046477190573046556,1,1,False,False,-0.0017261144210243898,0.5922703904629338,-3.180214535735991e-07,0.18544201825688272,0.0008788986237831028,0.004723123359686953,-0.0017322632898756436,0.5900466023550434,-3.175099953812187e-07,0.18576261484607953,0.0008788805559617731,0.004714292965013103
Mean >= 21165.788180 AND T-3 Return <= 0.106004,2,188,0.7094339622641509,67,0.0430700514896164,0.043088089127691354,0.006551696911654185,0.006551573415532184,-0.16984645552717903,-0.1703112274329095,0.00046477190573046556,1,1,False,False,-0.0017261144210243898,0.5922703904629338,-3.180214535735991e-07,0.18544201825688272,0.0008788986237831028,0.004723123359686953,-0.0017322632898756436,0.5900466023550434,-3.175099953812187e-07,0.18576261484607953,0.0008788805559617731,0.004714292965013103
Std >= 905.962517 AND T-1 Return >= -0.058120,2,200,0.7547169811320755,79,0.019036940012285397,0.0189990092058423,0.006272831642502039,0.0062730741934936,-0.17001160450147568,-0.1702492088960359,0.0002376043945602202,1,1,False,False,-0.0021477385192354335,0.49894823701487245,-2.784066589985319e-07,0.21349770453263023,0.0005606480843151517,0.06198307887946973,-0.0021263226632428425,0.502518533712984,-2.7695993898621767e-07,0.2151013989188433,0.0005601105274081707,0.06218793500042111
Mean >= 9338.617061 AND Kurtosis >= 1.134304 AND Skewness >= -0.398760,3,161,0.6075471698113207,41,0.028593564533978544,0.028487279581686953,0.006120426130111608,0.006121095787193849,-0.17004204603334205,-0.1693122886466163,-0.0007297573867257601,1,1,False,False,-0.005310869951934296,0.04863611618770463,-2.868438342730798e-07,0.23577314080771516,0.0003161676282920576,0.35646817218538185,-0.0052937616650247455,0.04913468346114439,-2.82502442004421e-07,0.2421469569891274,0.0003150522121384865,0.35804787398995885
T-3 Return <= 0.046886 AND Std <= 6617.949372,2,186,0.7018867924528301,65,0.019947562587414036,0.01998789838197601,0.00797208405679724,0.007971755951552594,-0.1702751819837529,-0.17220904752757593,0.0019338655438230212,1,1,False,False,0.00318162375110802,0.40145606524483046,-1.6520347414525318e-07,0.5180113474962966,0.0005757011576826937,0.09955808359382873,0.0031703675669040015,0.39896924495110975,-1.6856931451557456e-07,0.5082890266779186,0.0005772158944175972,0.09855897415200314
Median >= 21085.300000 AND T-2 Return <= 0.061874,2,167,0.630188679245283,46,0.02039263446062345,0.020419453097566098,0.0062772387088700695,0.006277066857379503,-0.17068910983144003,-0.17276688911273697,0.002077779281296932,1,1,False,False,-0.0012357028033465258,0.7589635543413737,-1.8531379781408825e-07,0.45375592171828083,0.000587479354900564,0.06942876700017439,-0.0012603725708604263,0.7535150959751531,-1.8503318678421966e-07,0.4539916809905743,0.0005874058668813489,0.06943001530991487
Mean >= 21165.788180 AND T-2 Return <= 0.061874,2,167,0.630188679245283,46,0.02039263446062345,0.020419453097566098,0.0062772387088700695,0.006277066857379503,-0.17068910983144003,-0.17276688911273697,0.002077779281296932,1,1,False,False,-0.0012357028033465258,0.7589635543413737,-1.8531379781408825e-07,0.45375592171828083,0.000587479354900564,0.06942876700017439,-0.0012603725708604263,0.7535150959751531,-1.8503318678421966e-07,0.4539916809905743,0.0005874058668813489,0.06943001530991487
Std >= 905.962517 AND T-3 Return <= 0.035097,2,166,0.6264150943396226,45,0.03956794031767563,0.03961328934639263,0.006547351090389647,0.006547041942012494,-0.17084910397702568,-0.17207477871724386,0.0012256747402181745,1,1,False,False,0.003987397905099625,0.30762461083212367,-3.923178626034369e-07,0.1311931631097596,0.000683567954287953,0.04221748739935664,0.003990075679847909,0.30585911454716896,-3.9450368245831694e-07,0.12831418191767724,0.0006842840334222418,0.04195574057318422
VIX <= 34.464000 AND Kurtosis >= 1.270652 AND Std <= 6617.949372,3,151,0.569811320754717,30,0.03819541835564244,0.03837729432827619,0.00696497664025942,0.0069636595724007384,-0.17094996097390802,-0.1754068113237146,0.004456850349806585,1,1,False,False,0.002950550677617021,0.4872162239287,-4.370999371226121e-07,0.15429289472980162,0.0007131756776743369,0.03961758320475845,0.0030236433336019775,0.4749770157195925,-4.3936358381069016e-07,0.15084456665734142,0.0007142965855416646,0.03928328405426725
Median >= 11541.060000 AND T-3 Return <= 0.035097,2,167,0.630188679245283,46,0.03816391742721137,0.0381286583457654,0.006598440662223856,0.006598682548508788,-0.17115082032576256,-0.1723842415442718,0.001233421218509223,1,1,False,False,0.003894666382616415,0.33291184276824726,-4.029564467972136e-07,0.1199176351948229,0.0006779881113222938,0.04431463295929124,0.003867606507074454,0.3344524407537879,-4.0550539214291627e-07,0.11697391784326003,0.0006786445859625495,0.04408232832180074
T-2 Return >= -0.036365 AND Fear and Greed Index >= 19.200000 AND Std <= 5943.874246,3,167,0.630188679245283,46,0.02769961210122207,0.027699477322978394,0.005784780185737104,0.005784780987611218,-0.17129813351146295,-0.17352287266924593,0.0022247391577829845,1,1,False,False,-3.084419014850697e-05,0.9927975492094578,-2.703002170978539e-07,0.2407769194894956,0.0007028015363464166,0.04056928075610825,-2.6026231269060486e-05,0.9938733548643428,-2.7021300917015213e-07,0.23951860029892028,0.0007027435483013986,0.04054198225252682
Median >= 21085.300000 AND Std <= 5554.505438,2,159,0.6,38,0.04747259330137221,0.04745105690126017,0.00690045950624117,0.006900615523858971,-0.17130199008702052,-0.17239877151902738,0.0010967814320068658,1,1,False,False,0.0020157060224494272,0.6436167540564718,-3.70540460731589e-08,0.9004075984989262,0.0009367131007622894,0.009014763880933497,0.0019923207858392055,0.6463367301967975,-3.8170805985744544e-08,0.8973032462197499,0.0009370894485682878,0.008980838618635675
Mean >= 21165.788180 AND Std <= 5554.505438,2,159,0.6,38,0.04747259330137221,0.04745105690126017,0.00690045950624117,0.006900615523858971,-0.17130199008702052,-0.17239877151902738,0.0010967814320068658,1,1,False,False,0.0020157060224494272,0.6436167540564718,-3.70540460731589e-08,0.9004075984989262,0.0009367131007622894,0.009014763880933497,0.0019923207858392055,0.6463367301967975,-3.8170805985744544e-08,0.8973032462197499,0.0009370894485682878,0.008980838618635675
Std >= 905.962517 AND Kurtosis >= 1.092514 AND T-1 Return <= 0.061874,3,153,0.5773584905660377,32,0.029997786259726267,0.02995423813825171,0.00630405801270136,0.00630434103255454,-0.17169947624719084,-0.17253614461745603,0.0008366683702651923,1,1,False,False,-0.0035365784039795337,0.16872040121625434,-4.832961769972684e-07,0.06846031771418311,0.0004537195879173351,0.19005951392987838,-0.0035223243322833305,0.1694718120107069,-4.813349930873078e-07,0.06927693796026706,0.0004530172239254708,0.19068461003334272
Mean >= 19067.601173 AND T-3 Return <= 0.086031,2,190,0.7169811320754716,69,0.024694796093294724,0.024696459010498772,0.006955396319618391,0.006955384460511975,-0.1717240359350638,-0.17225762758114804,0.0005335916460842416,1,1,False,False,-0.00015706545685735784,0.961784058350802,-3.739296898567866e-07,0.1293853275617006,0.0006312714720306,0.04858170057032091,-0.0001670647276783143,0.9592387300521754,-3.7401138881885e-07,0.12890648700027918,0.0006314244598192953,0.048495459244287026
T-2 Return >= -0.036365 AND Median <= 81856.120000 AND Fear and Greed Index <= 76.000000,3,158,0.5962264150943396,38,0.01896903560253871,0.01901413057929857,0.006382398569970832,0.0063821051907344715,-0.17190284544197487,-0.17257028380067263,0.0006674383586977584,1,1,False,False,-0.0011009044265765198,0.7480963859977425,-4.463945029256155e-07,0.2705407414493184,0.0006457623280500879,0.0968363475770683,-0.0011281380417664548,0.7399236828341202,-4.44413546329927e-07,0.2717944598460086,0.0006452390591111478,0.09702356858768148
T-2 Return >= -0.036365 AND Mean <= 81931.351554 AND Fear and Greed Index <= 76.000000,3,158,0.5962264150943396,38,0.01896903560253871,0.01901413057929857,0.006382398569970832,0.0063821051907344715,-0.17190284544197487,-0.17257028380067263,0.0006674383586977584,1,1,False,False,-0.0011009044265765198,0.7480963859977425,-4.463945029256155e-07,0.2705407414493184,0.0006457623280500879,0.0968363475770683,-0.0011281380417664548,0.7399236828341202,-4.44413546329927e-07,0.2717944598460086,0.0006452390591111478,0.09702356858768148
T-3 Return <= 0.046886 AND Fear and Greed Index >= 25.000000,2,164,0.6188679245283019,43,0.019909070310457633,0.019950683372590317,0.007336352259656702,0.007336040770106947,-0.17219110723853892,-0.17406733046384715,0.0018762232253082267,1,1,False,False,0.0010469329139587966,0.7794175389912735,-2.0237230385109542e-07,0.39552754221860154,0.0006862136996091066,0.09395325397184083,0.0010819725662808857,0.7703493906033037,-2.030217504150944e-07,0.3926432255106892,0.0006857477369057516,0.09411374880580968
Std >= 1391.698789 AND Median <= 96165.020000,2,185,0.6981132075471698,65,0.03197530094297352,0.031956345013776755,0.007836853806818029,0.007837007268652248,-0.1722316643831403,-0.17228582090688316,5.415652374285429e-05,1,1,False,False,-0.004114341236106076,0.10438422931239011,-4.868800499632202e-07,0.18345663839267584,0.0006365157885128077,0.04379926638384814,-0.004106869053671762,0.1046167861607127,-4.854203248444384e-07,0.18457545471175416,0.0006362397606991366,0.043874761234779486
Std >= 1391.698789 AND Mean <= 96175.901226,2,185,0.6981132075471698,65,0.03197530094297352,0.031956345013776755,0.007836853806818029,0.007837007268652248,-0.1722316643831403,-0.17228582090688316,5.415652374285429e-05,1,1,False,False,-0.004114341236106076,0.10438422931239011,-4.868800499632202e-07,0.18345663839267584,0.0006365157885128077,0.04379926638384814,-0.004106869053671762,0.1046167861607127,-4.854203248444384e-07,0.18457545471175416,0.0006362397606991366,0.043874761234779486
Median >= 19173.840000 AND Std <= 5554.505438,2,172,0.6490566037735849,51,0.03064664495551861,0.030617156103270204,0.007239571561436543,0.007239791797591924,-0.17228555079426378,-0.17286891997172527,0.0005833691774614902,1,1,False,False,0.004372735678466135,0.3117788571782198,-1.695372494676497e-07,0.5688397019196939,0.0007068817694170989,0.043943168054607115,0.004344658736789793,0.3129868362664183,-1.7178403927045217e-07,0.5632233845709578,0.0007074444505316797,0.04376920879062733
Median >= 9335.800000 AND VIX >= 16.392000,2,171,0.6452830188679245,51,0.02848940496585861,0.02835621955928158,0.007819364390303665,0.007820436355170358,-0.17238231448023988,-0.17235357885598201,-2.8735624257869574e-05,1,1,False,False,-0.004700246628573623,0.10411078118328099,-2.75612106538342e-07,0.3061176108206498,0.0006227614325968455,0.0701132148335152,-0.004671762064446537,0.10561821498183459,-2.7095785971930806e-07,0.31333051561757114,0.0006200404982696523,0.07109393528540338
Median >= 23914.900000 AND T-1 Return >= -0.093502,2,180,0.6792452830188679,59,0.02922835977602134,0.02925908617130335,0.006598145733129843,0.006597936891806588,-0.1732588214307793,-0.17333399521451742,7.51737837381139e-05,1,1,False,False,-0.0032332746399471937,0.3347841309279077,-3.128640419414771e-07,0.20697874825836324,0.0007203390580537926,0.029959780335807203,-0.003235223645400564,0.3333452765548772,-3.118625500596285e-07,0.208011272730933,0.000720378734461004,0.02993017128023846
Mean >= 23944.682958 AND T-1 Return >= -0.093502,2,180,0.6792452830188679,59,0.02922835977602134,0.02925908617130335,0.006598145733129843,0.006597936891806588,-0.1732588214307793,-0.17333399521451742,7.51737837381139e-05,1,1,False,False,-0.0032332746399471937,0.3347841309279077,-3.128640419414771e-07,0.20697874825836324,0.0007203390580537926,0.029959780335807203,-0.003235223645400564,0.3333452765548772,-3.118625500596285e-07,0.208011272730933,0.000720378734461004,0.02993017128023846
Std >= 1634.860548 AND T-4 Return >= -0.093502,2,177,0.6679245283018868,56,0.028646272519244564,0.028637082507157685,0.005993384655246037,0.005993441358870952,-0.17331009310265055,-0.17325187878466997,-5.821431798058718e-05,1,1,False,False,-0.0034376503498221482,0.13141352922778027,-2.969066507377328e-07,0.22385471481750702,0.0005973886195129442,0.05048851582681153,-0.0034341759127419717,0.13155193930238596,-2.9656093682999256e-07,0.2242927368404058,0.0005973177445445279,0.050512873402001605
T-2 Return >= -0.036365 AND Median <= 81856.120000 AND T-1 Return >= -0.093502,3,157,0.5924528301886792,37,0.028939889424614673,0.028871023507860305,0.007238783475885483,0.007239296837988223,-0.17333643942691057,-0.17396477883290418,0.0006283394059936054,1,1,False,False,-0.002262093946867598,0.4745676526265188,-6.643546374298416e-07,0.10391682286934441,0.0007217976337060939,0.05501510282297791,-0.0022243483445834726,0.479277847386706,-6.592456371410343e-07,0.10597184698230641,0.0007201300442838864,0.05537853307586501
T-2 Return >= -0.036365 AND Mean <= 81931.351554 AND T-1 Return >= -0.093502,3,157,0.5924528301886792,37,0.028939889424614673,0.028871023507860305,0.007238783475885483,0.007239296837988223,-0.17333643942691057,-0.17396477883290418,0.0006283394059936054,1,1,False,False,-0.002262093946867598,0.4745676526265188,-6.643546374298416e-07,0.10391682286934441,0.0007217976337060939,0.05501510282297791,-0.0022243483445834726,0.479277847386706,-6.592456371410343e-07,0.10597184698230641,0.0007201300442838864,0.05537853307586501
Kurtosis <= 1.921191 AND Fear and Greed Index >= 27.000000,2,152,0.5735849056603773,31,0.04414540658416122,0.044133897646471576,0.005025825715597629,0.0050258862288968245,-0.1737334739486711,-0.17465785864002292,0.0009243846913518095,1,1,False,False,0.0007276188950175895,0.9100567990331097,-3.192533424758951e-07,0.1252394126314532,0.0009183270739551994,0.014225751886909908,0.0006571656749518866,0.9165250036411743,-3.1962030008154167e-07,0.12519598292523923,0.0009186682961708351,0.014213497332446952
Std >= 703.670163 AND T-3 Return <= 0.035097,2,176,0.6641509433962264,55,0.036036675169000776,0.0360799132521028,0.006412187577575641,0.006411899962173473,-0.1739940950855301,-0.17569129628849267,0.0016972012029625727,1,1,False,False,0.0036189763357630167,0.34629964213351394,-3.9310587140345546e-07,0.10818443732834064,0.0006082104446628007,0.06092580913359562,0.003626850851936485,0.34421677242912996,-3.9605209534274027e-07,0.10439829271334039,0.0006094103436873493,0.0602926457955508
Kurtosis <= 1.921191 AND T-3 Return >= -0.058120,2,158,0.5962264150943396,37,0.03795892083938712,0.03794370892421728,0.006063516440779606,0.0060636123178681505,-0.1743109943507557,-0.17559088930414468,0.0012798949533889825,1,1,False,False,0.0003566417297752616,0.9592228475596778,-2.2180243683730597e-07,0.3372935213944773,0.0008655056678372244,0.015373828965548158,9.291336150390608e-05,0.9890893121540523,-2.2147130894498933e-07,0.33856634823752263,0.0008664602347964724,0.015249984144077492
T-2 Return >= -0.058120 AND VIX <= 29.206000 AND T-1 Return >= -0.093502,3,185,0.6981132075471698,64,0.02011772736535633,0.020090470696458307,0.006289989709357399,0.006290164673403254,-0.1743736097574342,-0.17462252620106922,0.00024891644363500554,1,1,False,False,-0.0021863811724387307,0.49776739428792527,-2.97261316445547e-07,0.16990314278463614,0.0005984462873144156,0.07692499485303886,-0.002171061457600411,0.5001244161443219,-2.9527130293277283e-07,0.17166791622090377,0.0005978720298848518,0.07712572219849693
Median >= 21085.300000 AND T-4 Return >= -0.110710,2,201,0.7584905660377359,80,0.035297980180184374,0.035278454372116186,0.006353843665605462,0.006353972268976618,-0.17519347104249006,-0.17539043129878462,0.00019696025629456493,1,1,False,False,-0.0036049025445279563,0.11714601208689655,-2.6225686684149984e-07,0.2534427336318238,0.0007329837767173396,0.01486970188907088,-0.003596364965602748,0.11744314609157573,-2.6089774915213744e-07,0.2555799978590668,0.0007326736350649749,0.014902050486706092
Mean >= 21165.788180 AND T-4 Return >= -0.110710,2,201,0.7584905660377359,80,0.035297980180184374,0.035278454372116186,0.006353843665605462,0.006353972268976618,-0.17519347104249006,-0.17539043129878462,0.00019696025629456493,1,1,False,False,-0.0036049025445279563,0.11714601208689655,-2.6225686684149984e-07,0.2534427336318238,0.0007329837767173396,0.01486970188907088,-0.003596364965602748,0.11744314609157573,-2.6089774915213744e-07,0.2555799978590668,0.0007326736350649749,0.014902050486706092
T-2 Return >= -0.058120 AND VIX <= 29.206000 AND Std <= 5943.874246,3,169,0.6377358490566037,48,0.03408230092541997,0.03421289320099785,0.006716688265607164,0.006715780167944397,-0.17540950983907821,-0.17802652984934797,0.002617020010269755,1,1,False,False,0.003220460988111168,0.44113574300831515,-2.627217081712948e-07,0.28461756282509654,0.0007376669039081617,0.03500541600140044,0.0032753699269593797,0.4326988947857605,-2.649528809669621e-07,0.27898805470616883,0.000738306296691594,0.034794818283486476
T-4 Return >= -0.028431 AND VIX >= 14.938000,2,159,0.6,39,0.022244052772255052,0.02213392564452754,0.008008860594208328,0.00800976265245314,-0.17601786661376417,-0.17654545715055914,0.000527590536794964,1,1,False,False,-0.0033538809148395423,0.2332910565648451,-2.074012200908787e-07,0.4365010223550063,0.0006662525505487462,0.08969518617700284,-0.0033146286491426346,0.23617485590516935,-2.0281134713952514e-07,0.4454016400897617,0.0006631372606611365,0.09078530234424272
Median >= 23914.900000 AND Skewness >= -0.207396,2,161,0.6075471698113207,41,0.0297166878575017,0.02966851572436424,0.0058185768237619655,0.0058188657015092364,-0.1761069570914897,-0.17587436711840554,-0.00023258997308417406,1,1,False,False,-0.005057114740898628,0.05354859019510247,-3.152740474794724e-07,0.20711151312329013,0.00043755611192366583,0.2229920240483357,-0.005047313534770921,0.05379832557336361,-3.1359406730552936e-07,0.20925680548501385,0.000437501942126601,0.22309522040935495
Mean >= 23944.682958 AND Skewness >= -0.207396,2,161,0.6075471698113207,41,0.0297166878575017,0.02966851572436424,0.0058185768237619655,0.0058188657015092364,-0.1761069570914897,-0.17587436711840554,-0.00023258997308417406,1,1,False,False,-0.005057114740898628,0.05354859019510247,-3.152740474794724e-07,0.20711151312329013,0.00043755611192366583,0.2229920240483357,-0.005047313534770921,0.05379832557336361,-3.1359406730552936e-07,0.20925680548501385,0.000437501942126601,0.22309522040935495
VIX <= 24.808000 AND Kurtosis >= 1.134304,2,164,0.6188679245283019,43,0.032443534373311045,0.032082012389544334,0.007173117387845295,0.007175797582459226,-0.17623228681774816,-0.17663723968875145,0.0004049528710032835,1,1,False,False,-0.00521867259263762,0.03858216861894677,-3.6012245105299077e-07,0.1606967455153045,0.0003128276832590833,0.3764946750298711,-0.005173498263004294,0.039959946533663054,-3.5507309100900005e-07,0.1659968510748748,0.00031037772694619007,0.3801336133474059
Mean >= 9338.617061 AND Kurtosis >= 1.134304 AND VIX <= 24.808000,3,164,0.6188679245283019,43,0.032443534373311045,0.032082012389544334,0.007173117387845295,0.007175797582459226,-0.17623228681774816,-0.17663723968875145,0.0004049528710032835,1,1,False,False,-0.00521867259263762,0.03858216861894677,-3.6012245105299077e-07,0.1606967455153045,0.0003128276832590833,0.3764946750298711,-0.005173498263004294,0.039959946533663054,-3.5507309100900005e-07,0.1659968510748748,0.00031037772694619007,0.3801336133474059
Median >= 9335.800000 AND T-3 Return <= 0.035097,2,176,0.6641509433962264,55,0.03197340801464377,0.03202657563132483,0.006547469644394402,0.0065471100330374765,-0.1763087781290218,-0.17807904427458676,0.0017702661455649693,1,1,False,False,0.00315852237794563,0.4161998571329293,-3.517870336153441e-07,0.14885959499762,0.0006078765240796078,0.06195863699416695,0.0031742870806531816,0.41289812185330754,-3.5425879212519577e-07,0.1447281066206607,0.0006088448672918708,0.061415791622019524
Mean >= 9338.617061 AND T-3 Return <= 0.035097,2,176,0.6641509433962264,55,0.03197340801464377,0.03202657563132483,0.006547469644394402,0.0065471100330374765,-0.1763087781290218,-0.17807904427458676,0.0017702661455649693,1,1,False,False,0.00315852237794563,0.4161998571329293,-3.517870336153441e-07,0.14885959499762,0.0006078765240796078,0.06195863699416695,0.0031742870806531816,0.41289812185330754,-3.5425879212519577e-07,0.1447281066206607,0.0006088448672918708,0.061415791622019524
