model_id,variables,variable,coefficient,p_value
model_0071,Skewness + Mean + T-1 Return + T-4 Return,T-1 Return,-0.032834458979135714,0.2645274694469613
model_0071,Skewness + Mean + T-1 Return + T-4 Return,T-4 Return,-0.02262837747216301,0.44532535614945856
model_0072,Skewness + Mean + T-2 Return + T-3 Return,const,0.0016420112044445191,0.3416170679026367
model_0072,Skewness + Mean + T-2 Return + T-3 Return,Skewness,0.004937890198190782,1.065345951629907e-08
model_0072,Skewness + Mean + T-2 Return + T-3 Return,Mean,1.330375002237653e-08,0.6827772001415462
model_0072,Skewness + Mean + T-2 Return + T-3 Return,T-2 Return,0.05262235570679326,0.06442191432395633
model_0072,Skewness + Mean + T-2 Return + T-3 Return,T-3 Return,0.0012020156250036828,0.967004624523551
model_0073,Skewness + Mean + T-2 Return + T-4 Return,const,0.0016754293829627101,0.3318099179157512
model_0073,Skewness + Mean + T-2 Return + T-4 Return,Skewness,0.00493567421789381,1.0073454504907177e-08
model_0073,Skewness + Mean + T-2 Return + T-4 Return,Mean,1.3540063945118182e-08,0.6772893424213018
model_0073,Skewness + Mean + T-2 Return + T-4 Return,T-2 Return,0.053018640674583596,0.06230311391835565
model_0073,Skewness + Mean + T-2 Return + T-4 Return,T-4 Return,-0.024094935593886223,0.4160029512766962
model_0074,Skewness + Mean + T-3 Return + T-4 Return,const,0.001790040634504485,0.30027971867147607
model_0074,Skewness + Mean + T-3 Return + T-4 Return,Skewness,0.004897689743292676,1.4380559156078043e-08
model_0074,Skewness + Mean + T-3 Return + T-4 Return,Mean,1.354393098490084e-08,0.6777399620210789
model_0074,Skewness + Mean + T-3 Return + T-4 Return,T-3 Return,-0.0006812324045772965,0.9813126286137822
model_0074,Skewness + Mean + T-3 Return + T-4 Return,T-4 Return,-0.023076125450555346,0.4366205893110072
model_0075,Skewness + Std + Median + Fear and Greed Index,const,0.0019327079268397673,0.4174610265627079
model_0075,Skewness + Std + Median + Fear and Greed Index,Skewness,0.004904847093839558,1.477281328568351e-08
model_0075,Skewness + Std + Median + Fear and Greed Index,Std,-4.391680993298037e-07,0.3730104205278585
model_0075,Skewness + Std + Median + Fear and Greed Index,Median,1.3341400872626986e-08,0.7211829024619152
model_0075,Skewness + Std + Median + Fear and Greed Index,Fear and Greed Index,1.067316363046356e-05,0.8141430773117111
model_0076,Skewness + Std + Median + VIX,const,-0.002003118808094802,0.6167865028075604
model_0076,Skewness + Std + Median + VIX,Skewness,0.004909365630140531,1.2412480054850206e-08
model_0076,Skewness + Std + Median + VIX,Std,-4.4200562492147315e-07,0.369619224496361
model_0076,Skewness + Std + Median + VIX,Median,3.272724657039034e-08,0.3729140174039479
model_0076,Skewness + Std + Median + VIX,VIX,0.00017573758287801178,0.23029203500476403
model_0077,Skewness + Std + Median + T-1 Return,const,0.0023696270661450088,0.1790514505820373
model_0077,Skewness + Std + Median + T-1 Return,Skewness,0.004904434616949706,1.2918119006787265e-08
model_0077,Skewness + Std + Median + T-1 Return,Std,-4.1228065987698905e-07,0.40321855990854083
model_0077,Skewness + Std + Median + T-1 Return,Median,1.6080593798810623e-08,0.6388946610851377
model_0077,Skewness + Std + Median + T-1 Return,T-1 Return,-0.0321666699698465,0.2747618781212411
model_0078,Skewness + Std + Median + T-2 Return,const,0.0021879367345408723,0.2143773554261447
model_0078,Skewness + Std + Median + T-2 Return,Skewness,0.0049627113733272474,8.492967562885504e-09
model_0078,Skewness + Std + Median + T-2 Return,Std,-4.371958203653057e-07,0.3744379583466255
model_0078,Skewness + Std + Median + T-2 Return,Median,1.7002003707243474e-08,0.619402674387366
model_0078,Skewness + Std + Median + T-2 Return,T-2 Return,0.05259414069826686,0.06437890545274741
model_0079,Skewness + Std + Median + T-3 Return,const,0.002309795299488773,0.19032175305353316
model_0079,Skewness + Std + Median + T-3 Return,Skewness,0.004922751938371863,1.2275262898922958e-08
model_0079,Skewness + Std + Median + T-3 Return,Std,-4.3753120148325267e-07,0.3747682225103235
model_0079,Skewness + Std + Median + T-3 Return,Median,1.684985898784582e-08,0.6231194519239963
model_0079,Skewness + Std + Median + T-3 Return,T-3 Return,-4.909110182128905e-05,0.9986530958901014
model_0080,Skewness + Std + Median + T-4 Return,const,0.0023441416802799575,0.18380021083000384
model_0080,Skewness + Std + Median + T-4 Return,Skewness,0.004918265370935796,1.1803716344408144e-08
model_0080,Skewness + Std + Median + T-4 Return,Std,-4.398944066014251e-07,0.37207073141299607
model_0080,Skewness + Std + Median + T-4 Return,Median,1.707114044508814e-08,0.6184045626307016
model_0080,Skewness + Std + Median + T-4 Return,T-4 Return,-0.02317669861375154,0.4344542116149982
model_0081,Skewness + Std + Fear and Greed Index + VIX,const,-0.0035607217205881666,0.47213581627412915
model_0081,Skewness + Std + Fear and Greed Index + VIX,Skewness,0.0047017847781948485,2.028055489526724e-08
model_0081,Skewness + Std + Fear and Greed Index + VIX,Std,-3.5646562077090836e-07,0.4493596458244049
model_0081,Skewness + Std + Fear and Greed Index + VIX,Fear and Greed Index,4.6851542968600314e-05,0.32362942496123304
model_0081,Skewness + Std + Fear and Greed Index + VIX,VIX,0.0002027420291518074,0.19341059124583748
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,const,0.002084617844453966,0.3677104668668413
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,Skewness,0.004808980717151618,7.964999270195644e-09
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,Std,-3.6794414703475986e-07,0.43471333462388106
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,Fear and Greed Index,1.884940561282891e-05,0.6507743983157226
model_0082,Skewness + Std + Fear and Greed Index + T-1 Return,T-1 Return,-0.03293994198671587,0.26361936802048436
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,const,0.002654092721715914,0.25463930371342014
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,Skewness,0.004854605676864844,5.637574279379476e-09
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,Std,-3.636074459609501e-07,0.439631744300802
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,Fear and Greed Index,3.933982271184426e-06,0.9257492219157184
model_0083,Skewness + Std + Fear and Greed Index + T-2 Return,T-2 Return,0.05209399385110948,0.07121038282316822
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,const,0.002124764705763145,0.3609529880533723
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,Skewness,0.004824261261313327,7.732439148903146e-09
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,Std,-3.8732463097655997e-07,0.4108572681539294
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,Fear and Greed Index,1.7418261435798948e-05,0.6785771572101498
model_0084,Skewness + Std + Fear and Greed Index + T-3 Return,T-3 Return,-0.001415295142753823,0.9615450449031043
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,const,0.001959112021071361,0.3991980638317689
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,Skewness,0.004817580709282778,7.536602531483367e-09
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,Std,-3.9651801671502494e-07,0.399826744123555
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,Fear and Greed Index,2.178811909757441e-05,0.6038211200069861
model_0085,Skewness + Std + Fear and Greed Index + T-4 Return,T-4 Return,-0.025101672273721922,0.4013965134209476
model_0086,Skewness + Std + VIX + T-1 Return,const,0.00027543648281410553,0.9293467303431051
model_0086,Skewness + Std + VIX + T-1 Return,Skewness,0.004716084738297993,1.8066992969364284e-08
model_0086,Skewness + Std + VIX + T-1 Return,Std,-2.844502053910624e-07,0.5440230407510003
model_0086,Skewness + Std + VIX + T-1 Return,VIX,0.00012876634900297804,0.34591239093123194
model_0086,Skewness + Std + VIX + T-1 Return,T-1 Return,-0.03246058712369065,0.2701672394125799
model_0087,Skewness + Std + VIX + T-2 Return,const,0.00013912278795975592,0.9642501454793477
model_0087,Skewness + Std + VIX + T-2 Return,Skewness,0.004768804311629737,1.2294086733466123e-08
model_0087,Skewness + Std + VIX + T-2 Return,Std,-3.0540397643997156e-07,0.5140067203241001
model_0087,Skewness + Std + VIX + T-2 Return,VIX,0.00012828921658003867,0.3472578582141348
model_0087,Skewness + Std + VIX + T-2 Return,T-2 Return,0.0525154532159674,0.0647066237554485
model_0088,Skewness + Std + VIX + T-3 Return,const,0.0002455294889302525,0.937040373651544
model_0088,Skewness + Std + VIX + T-3 Return,Skewness,0.004729097325678385,1.7653190903232717e-08
model_0088,Skewness + Std + VIX + T-3 Return,Std,-3.063595999912593e-07,0.5133380270258945
model_0088,Skewness + Std + VIX + T-3 Return,VIX,0.00012870985563800903,0.34637010351283193
model_0088,Skewness + Std + VIX + T-3 Return,T-3 Return,0.0002618217710630465,0.9928129288476631
model_0089,Skewness + Std + VIX + T-4 Return,const,0.00032949097409327966,0.9156007178581105
model_0089,Skewness + Std + VIX + T-4 Return,Skewness,0.004725160493804023,1.7081999272972947e-08
model_0089,Skewness + Std + VIX + T-4 Return,Std,-3.083642561024063e-07,0.5104472205791852
model_0089,Skewness + Std + VIX + T-4 Return,VIX,0.000126728631258855,0.35381235228092067
model_0089,Skewness + Std + VIX + T-4 Return,T-4 Return,-0.02252953372614192,0.44734048737029464
model_0090,Skewness + Std + T-1 Return + T-2 Return,const,0.002872905490677133,0.014254448867350607
model_0090,Skewness + Std + T-1 Return + T-2 Return,Skewness,0.004839799263741499,6.156208921908406e-09
model_0090,Skewness + Std + T-1 Return + T-2 Return,Std,-3.3644562646935545e-07,0.4694909515781519
model_0090,Skewness + Std + T-1 Return + T-2 Return,T-1 Return,-0.030440344271491136,0.30095846905625223
model_0090,Skewness + Std + T-1 Return + T-2 Return,T-2 Return,0.051449996052176886,0.07049614011727574
model_0091,Skewness + Std + T-1 Return + T-3 Return,const,0.002986879732486052,0.010912979256288109
model_0091,Skewness + Std + T-1 Return + T-3 Return,Skewness,0.0047995600773349245,8.95132819100965e-09
model_0091,Skewness + Std + T-1 Return + T-3 Return,Std,-3.3629811866358574e-07,0.470337991885568
model_0091,Skewness + Std + T-1 Return + T-3 Return,T-1 Return,-0.03246101886283839,0.27039116204918207
model_0091,Skewness + Std + T-1 Return + T-3 Return,T-3 Return,0.0007293184630638874,0.979981270853606
model_0092,Skewness + Std + T-1 Return + T-4 Return,const,0.003029840130572623,0.009811251557593282
model_0092,Skewness + Std + T-1 Return + T-4 Return,Skewness,0.004795189503669677,8.667966991598028e-09
model_0092,Skewness + Std + T-1 Return + T-4 Return,Std,-3.3761217099968644e-07,0.4684583617998189
model_0092,Skewness + Std + T-1 Return + T-4 Return,T-1 Return,-0.032152478628482015,0.27484167540639426
model_0092,Skewness + Std + T-1 Return + T-4 Return,T-4 Return,-0.02262515417287288,0.44530893554752626
model_0093,Skewness + Std + T-2 Return + T-3 Return,const,0.002838318740988126,0.015587387929927725
model_0093,Skewness + Std + T-2 Return + T-3 Return,Skewness,0.004850255399425886,6.109267490858916e-09
model_0093,Skewness + Std + T-2 Return + T-3 Return,Std,-3.573108237156786e-07,0.4422354586807027
model_0093,Skewness + Std + T-2 Return + T-3 Return,T-2 Return,0.05261157095845195,0.06442918157406076
model_0093,Skewness + Std + T-2 Return + T-3 Return,T-3 Return,0.001817423024874044,0.950111135598892
model_0094,Skewness + Std + T-2 Return + T-4 Return,const,0.002885418180184191,0.01392297850531224
model_0094,Skewness + Std + T-2 Return + T-4 Return,Skewness,0.004847454079995525,5.8485712627563995e-09
model_0094,Skewness + Std + T-2 Return + T-4 Return,Std,-3.582397910635573e-07,0.44087935809248424
model_0094,Skewness + Std + T-2 Return + T-4 Return,T-2 Return,0.05299004462682838,0.06239813316157553
model_0094,Skewness + Std + T-2 Return + T-4 Return,T-4 Return,-0.02408181871792973,0.416163609173272
model_0095,Skewness + Std + T-3 Return + T-4 Return,const,0.003000412990131227,0.010645559354367777
model_0095,Skewness + Std + T-3 Return + T-4 Return,Skewness,0.004808453697646098,8.459726933506436e-09
model_0095,Skewness + Std + T-3 Return + T-4 Return,Std,-3.592418138191672e-07,0.4403166604252978
model_0095,Skewness + Std + T-3 Return + T-4 Return,T-3 Return,-5.8179940940412175e-05,0.9984032716210023
model_0095,Skewness + Std + T-3 Return + T-4 Return,T-4 Return,-0.02305484232428822,0.4369501004705636
model_0096,Skewness + Median + Fear and Greed Index + VIX,const,-0.004726106214929741,0.3612914733712589
model_0096,Skewness + Median + Fear and Greed Index + VIX,Skewness,0.004774245831299923,3.1824200145109666e-08
model_0096,Skewness + Median + Fear and Greed Index + VIX,Median,1.4427334747141023e-08,0.6930251589472787
model_0096,Skewness + Median + Fear and Greed Index + VIX,Fear and Greed Index,3.724287249147957e-05,0.4507367613718105
model_0096,Skewness + Median + Fear and Greed Index + VIX,VIX,0.00022214892635114708,0.16353206569142137
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,const,0.0016775748718322343,0.47857588524184713
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,Skewness,0.004818488028087025,2.3106715360924886e-08
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,Median,2.4397843331237476e-09,0.9455395049555917
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,Fear and Greed Index,1.2684232072928348e-05,0.7801504268065809
model_0097,Skewness + Median + Fear and Greed Index + T-1 Return,T-1 Return,-0.03372845899037688,0.25232818805345664
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,const,0.002139571553698566,0.36827552711312816
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,Skewness,0.004905897422940252,1.287331527178807e-08
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,Median,9.028601765257802e-09,0.800891775512187
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,Fear and Greed Index,-6.060853194577061e-06,0.8956014262562126
model_0098,Skewness + Median + Fear and Greed Index + T-2 Return,T-2 Return,0.05332547021316326,0.06569229595314746
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,const,0.0016824403299092734,0.4791293215567818
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,Skewness,0.004839542517107901,2.1151477143086032e-08
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,Median,3.445048544064501e-09,0.923228686938041
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,Fear and Greed Index,1.0357165133888933e-05,0.821356760219294
model_0099,Skewness + Median + Fear and Greed Index + T-3 Return,T-3 Return,-0.0011536654977468879,0.9686793338839068
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,const,0.0015395368997691097,0.5168844384483178
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,Skewness,0.004823985618300656,2.247921970807303e-08
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,Median,1.9347479219702177e-09,0.9568596517128365
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,Fear and Greed Index,1.534319293888553e-05,0.737911473925667
model_0100,Skewness + Median + Fear and Greed Index + T-4 Return,T-4 Return,-0.024419582440342712,0.4149874583797293
model_0101,Skewness + Median + VIX + T-1 Return,const,-0.0021368962466107254,0.5926682053650719
model_0101,Skewness + Median + VIX + T-1 Return,Skewness,0.004826437828746847,1.8938775607380433e-08
model_0101,Skewness + Median + VIX + T-1 Return,Median,2.2237512007620776e-08,0.5242699108011744
model_0101,Skewness + Median + VIX + T-1 Return,VIX,0.00017356481741277526,0.2360110876405109
model_0101,Skewness + Median + VIX + T-1 Return,T-1 Return,-0.03307110524016217,0.2608459482251178
model_0102,Skewness + Median + VIX + T-2 Return,const,-0.002358857266590245,0.5544128747617367
model_0102,Skewness + Median + VIX + T-2 Return,Skewness,0.004881172719404512,1.283538921823151e-08
model_0102,Skewness + Median + VIX + T-2 Return,Median,2.268023888119317e-08,0.5156543683648656
model_0102,Skewness + Median + VIX + T-2 Return,VIX,0.0001745142179897906,0.23302485908316484
model_0102,Skewness + Median + VIX + T-2 Return,T-2 Return,0.05257482544226701,0.06440597077108152
model_0103,Skewness + Median + VIX + T-3 Return,const,-0.0022429812174059186,0.5745339124320649
model_0103,Skewness + Median + VIX + T-3 Return,Skewness,0.004841983655774734,1.840307956061329e-08
model_0103,Skewness + Median + VIX + T-3 Return,Median,2.2555682044210698e-08,0.518706936991264
model_0103,Skewness + Median + VIX + T-3 Return,VIX,0.0001747648203462862,0.23304102171312044
model_0103,Skewness + Median + VIX + T-3 Return,T-3 Return,-0.0005041844619011683,0.9861639424376175
