model_id,variables,num_variables,n_obs,rsquared,adj_rsquared,aic,bic,core_factors,core_factor_min_pvalue,pass_pvalue_screen
model_0757,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return,6,1196,0.03161544048802811,0.026728722778127545,-4952.485588310735,-4916.87842276916,Skewness + Kurtosis,5.450006907029281e-06,False
model_0730,Skewness + Kurtosis + Std + T-1 Return + T-2 Return + T-3 Return,6,1196,0.03202267727966435,0.027138014591420512,-4952.9886504856795,-4917.381484944105,Skewness + Kurtosis,5.456720200310195e-06,False
model_0573,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return,5,1196,0.028941334049011003,0.02486125562064556,-4951.187494006362,-4920.667066399298,Skewness + Kurtosis,5.575985933219751e-06,False
model_0732,Skewness + Kurtosis + Std + T-1 Return + T-3 Return + T-4 Return,6,1196,0.02975354722125012,0.02485743391875017,-4950.188271268325,-4914.58110572675,Skewness + Kurtosis,5.580779775889465e-06,False
model_0758,Skewness + Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-4 Return,6,1196,0.0322443813004295,0.027360837387731984,-4953.262611840907,-4917.655446299333,Skewness + Kurtosis,5.651337360571219e-06,False
model_0617,Skewness + Kurtosis + Median + T-1 Return + T-2 Return,5,1196,0.03155674384535545,0.027487654533781325,-4954.413097422191,-4923.892669815127,Skewness + Kurtosis,5.651557472446612e-06,False
model_0540,Skewness + Kurtosis + Median + T-1 Return,4,1196,0.02882324861142005,0.02556152988299487,-4953.042063455284,-4927.608373782731,Skewness + Kurtosis,5.65723536596889e-06,False
model_0600,Skewness + Kurtosis + Std + VIX + T-3 Return,5,1196,0.028912578700425517,0.024832379451267705,-4951.152078136117,-4920.631650529053,Skewness + Kurtosis,5.67855181736092e-06,False
model_0690,Skewness + Kurtosis + Mean + VIX + T-1 Return + T-3 Return,6,1196,0.03023178836635798,0.025338088391755997,-4950.777933224624,-4915.170767683049,Skewness + Kurtosis,5.712195740959507e-06,False
model_0684,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-3 Return,6,1196,0.0289415529549647,0.02404134212042297,-4949.1877636209165,-4913.580598079342,Skewness + Kurtosis,5.7436068097543785e-06,False
model_0759,Skewness + Kurtosis + Fear and Greed Index + VIX + T-3 Return + T-4 Return,6,1196,0.029876599356675526,0.02498110700691958,-4950.339964363232,-4914.7327988216575,Skewness + Kurtosis,5.751643992070395e-06,False
model_0619,Skewness + Kurtosis + Median + T-1 Return + T-4 Return,5,1196,0.02929988707258835,0.025221315169531966,-4951.629185761008,-4921.108758153944,Skewness + Kurtosis,5.8744421218772575e-06,False
model_0751,Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-4 Return,6,1196,0.03207902596249279,0.027194647624204316,-4953.058275036509,-4917.451109494935,Skewness + Kurtosis,5.875907311975183e-06,False
model_0608,Skewness + Kurtosis + Median + Fear and Greed Index + VIX,5,1196,0.029326881376163683,0.02524842289455098,-4951.662445915784,-4921.14201830872,Skewness + Kurtosis,5.8963175663441785e-06,False
model_0729,Skewness + Kurtosis + Std + VIX + T-3 Return + T-4 Return,6,1196,0.02938750195027917,0.024489541489136846,-4949.7371409591515,-4914.129975417577,Skewness + Kurtosis,5.899941702666681e-06,False
model_0736,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-3 Return,6,1196,0.029341568215565994,0.024443375960976788,-4949.680542216666,-4914.073376675092,Skewness + Kurtosis,5.9066331710405065e-06,False
model_0738,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,6,1196,0.031561439036962624,0.026674448821842223,-4952.418895864938,-4916.811730323364,Skewness + Kurtosis,5.907261700914655e-06,False
model_0727,Skewness + Kurtosis + Std + VIX + T-2 Return + T-3 Return,6,1196,0.031765918834954054,0.02687996047751906,-4952.671450513551,-4917.064284971976,Skewness + Kurtosis,5.912078700414233e-06,False
model_0618,Skewness + Kurtosis + Median + T-1 Return + T-3 Return,5,1196,0.02882343417091604,0.024742860364911468,-4951.042291971028,-4920.521864363965,Skewness + Kurtosis,5.945311893720678e-06,False
model_0750,Skewness + Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,6,1196,0.031560527950813766,0.026673533138118155,-4952.417770694415,-4916.81060515284,Skewness + Kurtosis,6.026802498250217e-06,False
model_0685,Skewness + Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-4 Return,6,1196,0.029463947621072073,0.024566372924458513,-4949.831341912805,-4914.224176371231,Skewness + Kurtosis,6.060416806553111e-06,False
model_0700,Skewness + Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,6,1196,0.02952917158007906,0.024631926020348693,-4949.911720664445,-4914.304555122871,Skewness + Kurtosis,6.103119195434916e-06,False
model_0752,Skewness + Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,6,1196,0.029299900888434594,0.02440149836978922,-4949.629202783518,-4914.0220372419435,Skewness + Kurtosis,6.153221256510134e-06,False
model_0715,Skewness + Kurtosis + Std + Fear and Greed Index + VIX + T-2 Return,6,1196,0.032089740862205396,0.027205416594058507,-4953.071514847746,-4917.464349306171,Skewness + Kurtosis,6.293022303121836e-06,False
model_0716,Skewness + Kurtosis + Std + Fear and Greed Index + VIX + T-3 Return,6,1196,0.029731682341365473,0.02483545870305448,-4950.161319248436,-4914.554153706861,Skewness + Kurtosis,6.480068687068543e-06,False
model_0744,Skewness + Kurtosis + Median + VIX + T-1 Return + T-2 Return,6,1196,0.03272674338323334,0.027845633593745922,-4953.858887245725,-4918.25172170415,Skewness + Kurtosis,6.5074945142099305e-06,False
model_0613,Skewness + Kurtosis + Median + VIX + T-1 Return,5,1196,0.029991241038772154,0.02591557398431321,-4952.4813067468085,-4921.960879139745,Skewness + Kurtosis,6.512621343865246e-06,False
model_0737,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-4 Return,6,1196,0.029954568721496266,0.025059469825221337,-4950.436091420673,-4914.828925879098,Skewness + Kurtosis,6.524237794348285e-06,False
model_0609,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return,5,1196,0.02888632071632835,0.0248060111395062,-4951.119739004013,-4920.59931139695,Skewness + Kurtosis,6.68452713388123e-06,False
model_0746,Skewness + Kurtosis + Median + VIX + T-1 Return + T-4 Return,6,1196,0.03044291508067365,0.025550280505807543,-4951.038340853781,-4915.4311753122065,Skewness + Kurtosis,6.74654362844269e-06,False
model_0745,Skewness + Kurtosis + Median + VIX + T-1 Return + T-3 Return,6,1196,0.02999126539266328,0.02509635167723523,-4950.481336774635,-4914.87417123306,Skewness + Kurtosis,6.820588576888519e-06,False
model_0739,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-3 Return,6,1196,0.028886796452634922,0.0239863093026903,-4949.120324909426,-4913.513159367852,Skewness + Kurtosis,6.874258532177785e-06,False
model_0740,Skewness + Kurtosis + Median + Fear and Greed Index + T-1 Return + T-4 Return,6,1196,0.029423103842080578,0.02452532303724675,-4949.781010828549,-4914.173845286975,Skewness + Kurtosis,7.257638416617987e-06,False
model_0634,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return,5,1196,0.02966253662049967,0.025585488455039607,-4952.076089900983,-4921.555662293919,Skewness + Kurtosis,8.136940038276016e-06,False
model_0764,Skewness + Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return,6,1196,0.032397804154514764,0.027515034453023723,-4953.452234382527,-4917.845068840953,Skewness + Kurtosis,8.2765260751021e-06,False
model_0766,Skewness + Kurtosis + VIX + T-1 Return + T-3 Return + T-4 Return,6,1196,0.030114109258683297,0.025219815445018168,-4950.632810222766,-4915.025644681192,Skewness + Kurtosis,8.405542548238993e-06,False
model_0679,Skewness + Kurtosis + Mean + Fear and Greed Index + VIX + T-1 Return,6,1196,0.030691955476949473,0.025800577624015775,-4951.345584829715,-4915.738419288141,Skewness + Kurtosis,8.45879857976507e-06,False
model_0754,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-2 Return,6,1196,0.03270177983746558,0.027820544075501608,-4953.828021081204,-4918.220855539629,Skewness + Kurtosis,8.756320943173773e-06,False
model_0598,Skewness + Kurtosis + Std + VIX + T-1 Return,5,1196,0.030012117992230358,0.025936538656063268,-4952.507047859767,-4921.986620252704,Skewness + Kurtosis,8.816461556765408e-06,False
model_0724,Skewness + Kurtosis + Std + VIX + T-1 Return + T-2 Return,6,1196,0.032752715434988366,0.027871736707158257,-4953.891001222538,-4918.283835680963,Skewness + Kurtosis,8.861390933306198e-06,False
model_0726,Skewness + Kurtosis + Std + VIX + T-1 Return + T-4 Return,6,1196,0.03046953631053151,0.025577036073242465,-4951.071180001179,-4915.464014459604,Skewness + Kurtosis,9.1411741011318e-06,False
model_0755,Skewness + Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return,6,1196,0.030439638242473643,0.02554698713183856,-4951.034298707192,-4915.427133165617,Skewness + Kurtosis,9.20598285489278e-06,False
model_0725,Skewness + Kurtosis + Std + VIX + T-1 Return + T-3 Return,6,1196,0.030012951076005878,0.02511814679211699,-4950.5080750567495,-4914.900909515175,Skewness + Kurtosis,9.245097087114305e-06,False
model_0734,Skewness + Kurtosis + Median + Fear and Greed Index + VIX + T-1 Return,6,1196,0.030534929502933572,0.02564275925652293,-4951.151850901923,-4915.544685360349,Skewness + Kurtosis,1.0123234027183569e-05,False
model_0391,Kurtosis + Mean + Std + Median + T-3 Return,5,1196,0.0167119880954687,0.012580525860575675,-4936.219332179947,-4905.698904572883,Kurtosis,8.142874506809253e-05,False
model_0387,Kurtosis + Mean + Std + Median + Fear and Greed Index,5,1196,0.01675375055621342,0.012622463793844574,-4936.270130077589,-4905.749702470525,Kurtosis,9.181510554158994e-05,False
model_0420,Kurtosis + Mean + Median + T-2 Return + T-3 Return,5,1196,0.01730448599401435,0.01317551324609001,-4936.940220731428,-4906.419793124364,Kurtosis,0.00016199795503453945,False
model_0410,Kurtosis + Mean + Median + Fear and Greed Index + T-2 Return,5,1196,0.017210447204229373,0.01308107933533964,-4936.825775300559,-4906.305347693496,Kurtosis,0.00016754958183318373,False
model_0418,Kurtosis + Mean + Median + T-1 Return + T-3 Return,5,1196,0.01566247446216551,0.01152660250612425,-4934.9434609325135,-4904.42303332545,Kurtosis,0.00017952706062296307,False
model_0409,Kurtosis + Mean + Median + Fear and Greed Index + T-1 Return,5,1196,0.015760358667622154,0.011624897989755079,-4935.062399129901,-4904.541971522837,Kurtosis,0.00020273411340747914,False
model_0415,Kurtosis + Mean + Median + VIX + T-3 Return,5,1196,0.016058077677486793,0.011923867919829134,-4935.424227474489,-4904.903799867426,Kurtosis,0.00020588823359431367,False
model_0422,Kurtosis + Mean + Median + T-3 Return + T-4 Return,5,1196,0.015173015830829972,0.011035087325917514,-4934.348901633634,-4903.828474026571,Kurtosis,0.00022188755858153743,False
model_0314,Kurtosis + Mean + Median + T-3 Return,4,1196,0.014566905652013462,0.011257306678552514,-4935.613051778445,-4910.179362105892,Kurtosis,0.00022669227824207003,False
model_0310,Kurtosis + Mean + Median + Fear and Greed Index,4,1196,0.014625208774319942,0.011315805613192564,-4935.683815179392,-4910.250125506839,Kurtosis,0.00025335227793542515,False
model_0412,Kurtosis + Mean + Median + Fear and Greed Index + T-4 Return,5,1196,0.015330166383835442,0.011192898175364174,-4934.539764660268,-4904.019337053204,Kurtosis,0.0002561906775367517,False
model_0411,Kurtosis + Mean + Median + Fear and Greed Index + T-3 Return,5,1196,0.014670537682570761,0.010530497924934545,-4933.7388344692545,-4903.218406862191,Kurtosis,0.0002577115904142311,False
model_0462,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-2 Return,5,1196,0.01495167643058204,0.010812817928189555,-4934.080131399528,-4903.5597037924645,Kurtosis,0.0002585830740501175,False
model_0474,Kurtosis + Std + T-1 Return + T-2 Return + T-3 Return,5,1196,0.015040788557386775,0.01090230447569518,-4934.188332106213,-4903.66790449915,Kurtosis,0.0002661631786233928,False
model_0505,Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,5,1196,0.014726607970911743,0.010586803802722256,-4933.806894925704,-4903.2864673186405,Kurtosis,0.0003377287329847577,False
model_0371,Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return,4,1196,0.014143713445458062,0.01083269317155533,-4935.09954230417,-4909.665852631618,Kurtosis,0.00033826770852028764,False
model_0512,Kurtosis + T-1 Return + T-2 Return + T-3 Return + T-4 Return,5,1196,0.014805901567377266,0.010666430565559493,-4933.903151414971,-4903.3827238079075,Kurtosis,0.0003466873109900591,False
model_0383,Kurtosis + T-1 Return + T-2 Return + T-3 Return,4,1196,0.014223817404300232,0.01091306616132559,-4935.196725056358,-4909.763035383806,Kurtosis,0.0003481604300720033,False
model_0504,Kurtosis + Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,5,1196,0.014238269540511217,0.010096413530177206,-4933.214259342455,-4902.6938317353915,Kurtosis,0.000349892600554735,False
model_0464,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-4 Return,5,1196,0.012911750665578592,0.008764321046526469,-4931.605909158955,-4901.0854815518915,Kurtosis,0.00036063510171188186,False
model_0338,Kurtosis + Std + Fear and Greed Index + T-1 Return,4,1196,0.012285271904461381,0.008968010013292504,-4932.847080423132,-4907.413390750579,Kurtosis,0.00036398242868122696,False
model_0463,Kurtosis + Std + Fear and Greed Index + T-1 Return + T-3 Return,5,1196,0.012329562439221009,0.008179686651150542,-4930.900711968515,-4900.380284361451,Kurtosis,0.0003749979500875121,False
model_0476,Kurtosis + Std + T-1 Return + T-3 Return + T-4 Return,5,1196,0.01276760314151093,0.008619567860592925,-4931.431266362787,-4900.9108387557235,Kurtosis,0.00038166794770016544,False
model_0347,Kurtosis + Std + T-1 Return + T-3 Return,4,1196,0.012227817324878099,0.00891036247122523,-4932.777512078409,-4907.343822405856,Kurtosis,0.00038233283815411955,False
model_0402,Kurtosis + Mean + Std + T-1 Return + T-2 Return,5,1196,0.01502549429369271,0.01088694595038886,-4934.169760984537,-4903.649333377473,Kurtosis,0.00039256924313557217,False
model_0466,Kurtosis + Std + Fear and Greed Index + T-2 Return + T-4 Return,5,1196,0.013838768994969608,0.00969523441091491,-4932.729653535492,-4902.209225928428,Kurtosis,0.0004057692969885512,False
model_0452,Kurtosis + Std + Median + T-1 Return + T-2 Return,5,1196,0.015134998481919792,0.010996910240247182,-4934.302733248292,-4903.782305641228,Kurtosis,0.00040706747275082747,False
model_0339,Kurtosis + Std + Fear and Greed Index + T-2 Return,4,1196,0.013204938863252358,0.00989076569402736,-4933.961201779483,-4908.527512106931,Kurtosis,0.0004103253748336218,False
model_0477,Kurtosis + Std + T-2 Return + T-3 Return + T-4 Return,5,1196,0.013905652738559593,0.009762399178637637,-4932.8107717822795,-4902.290344175216,Kurtosis,0.00041730769043234195,False
model_0349,Kurtosis + Std + T-2 Return + T-3 Return,4,1196,0.013289131956956246,0.009975241552109715,-4934.063248536618,-4908.629558864065,Kurtosis,0.0004214535212790607,False
model_0508,Kurtosis + VIX + T-1 Return + T-2 Return + T-3 Return,5,1196,0.016082521286715945,0.011948414233298843,-4935.453939512477,-4904.933511905413,Kurtosis,0.00042291474032590825,False
model_0465,Kurtosis + Std + Fear and Greed Index + T-2 Return + T-3 Return,5,1196,0.013290829237911916,0.00914499238597033,-4932.065305825977,-4901.544878218913,Kurtosis,0.0004244887693738168,False
model_0433,Kurtosis + Mean + VIX + T-1 Return + T-2 Return,5,1196,0.016002011134039762,0.011867565802670232,-4935.356079473017,-4904.835651865954,Kurtosis,0.000475878465596959,False
model_0373,Kurtosis + Fear and Greed Index + T-1 Return + T-4 Return,4,1196,0.01200202223038449,0.008683809038882773,-4932.504149377023,-4907.0704597044705,Kurtosis,0.00048052600206018183,False
model_0289,Kurtosis + Fear and Greed Index + T-1 Return,3,1196,0.011411164382914674,0.008923105232871764,-4933.7891127271405,-4913.442160989098,Kurtosis,0.0004815801031337389,False
model_0469,Kurtosis + Std + VIX + T-1 Return + T-3 Return,5,1196,0.013832980688136876,0.009689421783465213,-4932.72263359348,-4902.202205986417,Kurtosis,0.0004854338694986129,False
model_0506,Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,5,1196,0.012039249465836233,0.007888153875356574,-4930.549214866464,-4900.028787259401,Kurtosis,0.0004935941946813036,False
model_0488,Kurtosis + Median + VIX + T-1 Return + T-2 Return,5,1196,0.01603631731673183,0.011902016128987003,-4935.397777637264,-4904.8773500302,Kurtosis,0.0004941234775789241,False
model_0385,Kurtosis + T-1 Return + T-3 Return + T-4 Return,4,1196,0.011960316872244858,0.008641963612369907,-4932.453664905669,-4907.019975233116,Kurtosis,0.0004955406899581657,False
model_0372,Kurtosis + Fear and Greed Index + T-1 Return + T-3 Return,4,1196,0.011458776018960504,0.008138738322970407,-4931.846714923257,-4906.413025250705,Kurtosis,0.0004957831060650294,False
model_0298,Kurtosis + T-1 Return + T-3 Return,3,1196,0.011425896409482661,0.008937874336687801,-4933.806935743572,-4913.459984005529,Kurtosis,0.0004958898395720593,False
model_0398,Kurtosis + Mean + Std + VIX + T-1 Return,5,1196,0.013812082636146417,0.009668435924533592,-4932.697289199611,-4902.1768615925475,Kurtosis,0.0004974324429510275,False
model_0440,Kurtosis + Mean + T-1 Return + T-2 Return + T-4 Return,5,1196,0.015049577338443476,0.010911130184403373,-4934.199004049699,-4903.678576442636,Kurtosis,0.0005237320532371062,False
model_0325,Kurtosis + Mean + T-1 Return + T-2 Return,4,1196,0.014470103080305163,0.011160178993253278,-4935.495570246453,-4910.0618805739,Kurtosis,0.0005276269885057532,False
model_0471,Kurtosis + Std + VIX + T-2 Return + T-3 Return,5,1196,0.014906713125669824,0.010767665701828077,-4934.02554028547,-4903.5051126784065,Kurtosis,0.0005338266585003761,False
model_0399,Kurtosis + Mean + Std + VIX + T-2 Return,5,1196,0.01488012874155109,0.01074096961861648,-4933.9932646677,-4903.472837060636,Kurtosis,0.0005359056425679598,False
model_0448,Kurtosis + Std + Median + VIX + T-1 Return,5,1196,0.013771794603404386,0.009627978614343058,-4932.648430861243,-4902.128003254179,Kurtosis,0.000538209882983615,False
model_0375,Kurtosis + Fear and Greed Index + T-2 Return + T-4 Return,4,1196,0.012928788844728034,0.009613688219521355,-4933.62655355235,-4908.192863879797,Kurtosis,0.000542370238579373,False
model_0290,Kurtosis + Fear and Greed Index + T-2 Return,3,1196,0.012330597862676651,0.009844852723069342,-4934.901965794747,-4914.555014056705,Kurtosis,0.0005445286932936377,False
model_0439,Kurtosis + Mean + T-1 Return + T-2 Return + T-3 Return,5,1196,0.014560368221629982,0.010419865567099063,-4933.605117459162,-4903.084689852099,Kurtosis,0.0005463387707530413,False
model_0494,Kurtosis + Median + T-1 Return + T-2 Return + T-3 Return,5,1196,0.014728242678577308,0.010588445378907463,-4933.808879260209,-4903.288451653146,Kurtosis,0.0005483370978036794,False
model_0404,Kurtosis + Mean + Std + T-1 Return + T-4 Return,5,1196,0.012782626847926415,0.008634654691825228,-4931.4494672338815,-4900.929039626818,Kurtosis,0.000554981452583747,False
model_0386,Kurtosis + T-2 Return + T-3 Return + T-4 Return,4,1196,0.012998226463095008,0.009683359045674633,-4933.710691669069,-4908.277001996516,Kurtosis,0.0005573266236751037,False
model_0306,Kurtosis + Mean + Std + T-1 Return,4,1196,0.01224249991577575,0.008925094373931186,-4932.795289972478,-4907.361600299925,Kurtosis,0.0005589636649979364,False
model_0507,Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,5,1196,0.01300513696812422,0.008858099728494495,-4931.719065507062,-4901.198637899998,Kurtosis,0.0005593538868493178,False
model_0300,Kurtosis + T-2 Return + T-3 Return,3,1196,0.012387218539524514,0.009901615901620753,-4934.970531521801,-4914.623579783758,Kurtosis,0.000562188380769323,False
model_0374,Kurtosis + Fear and Greed Index + T-2 Return + T-3 Return,4,1196,0.012421694233457292,0.009104890519715747,-4933.012282348053,-4907.578592675501,Kurtosis,0.0005626635197685557,False
model_0427,Kurtosis + Mean + Fear and Greed Index + T-1 Return + T-2 Return,5,1196,0.01450542823770884,0.010364694742909353,-4933.538440224914,-4903.01801261785,Kurtosis,0.000575963509366588,False
model_0403,Kurtosis + Mean + Std + T-1 Return + T-3 Return,5,1196,0.012309414313939837,0.008159453869880817,-4930.876314243184,-4900.355886636121,Kurtosis,0.0005767100278610049,False
model_0454,Kurtosis + Std + Median + T-1 Return + T-4 Return,5,1196,0.012894151546989807,0.008746647982061262,-4931.584585474667,-4901.064157867603,Kurtosis,0.000576879087428885,False
model_0482,Kurtosis + Median + Fear and Greed Index + T-1 Return + T-2 Return,5,1196,0.014697379387960785,0.010557452410599244,-4933.771415568411,-4903.250987961347,Kurtosis,0.0005794360182012786,False
model_0333,Kurtosis + Std + Median + T-1 Return,4,1196,0.012355897874023913,0.009038873181745233,-4932.932602768074,-4907.498913095521,Kurtosis,0.0005802118866632602,False
model_0341,Kurtosis + Std + Fear and Greed Index + T-4 Return,4,1196,0.011005256611039016,0.007683695760026477,-4931.298144145955,-4905.8644544734025,Kurtosis,0.0005860452156611227,False
model_0449,Kurtosis + Std + Median + VIX + T-2 Return,5,1196,0.014828418699433854,0.010689042307414631,-4933.930486939759,-4903.410059332696,Kurtosis,0.0005862380695231726,False
model_0276,Kurtosis + Std + Fear and Greed Index,3,1196,0.010360647004552193,0.0078699439349329,-4932.518866038857,-4912.171914300814,Kurtosis,0.0005930031059624542,False
model_0406,Kurtosis + Mean + Std + T-2 Return + T-4 Return,5,1196,0.013889753175710728,0.009746432810902816,-4932.791487903493,-4902.27106029643,Kurtosis,0.0005968249687909546,False
model_0510,Kurtosis + VIX + T-1 Return + T-3 Return + T-4 Return,5,1196,0.013784856212682106,0.009641095104332087,-4932.664270793682,-4902.143843186618,Kurtosis,0.0005983515164169203,False
model_0453,Kurtosis + Std + Median + T-1 Return + T-3 Return,5,1196,0.012423726208429908,0.008274246066448554,-4931.014743160075,-4900.494315553012,Kurtosis,0.0005987029557335209,False
model_0378,Kurtosis + VIX + T-1 Return + T-3 Return,4,1196,0.013288029863320894,0.009974135757068403,-4934.061912681006,-4908.6282230084535,Kurtosis,0.0005997024409563395,False
model_0467,Kurtosis + Std + Fear and Greed Index + T-3 Return + T-4 Return,5,1196,0.011035800681006847,0.006880488919162375,-4929.335081927517,-4898.814654320454,Kurtosis,0.0006015741022444954,False
model_0307,Kurtosis + Mean + Std + T-2 Return,4,1196,0.013271857035483725,0.009957908612429067,-4934.0423096517925,-4908.60861997924,Kurtosis,0.0006060594603681432,False
model_0340,Kurtosis + Std + Fear and Greed Index + T-3 Return,4,1196,0.01040116390200252,0.007077574192185576,-4930.567832565094,-4905.134142892542,Kurtosis,0.0006101477085544443,False
model_0351,Kurtosis + Std + T-3 Return + T-4 Return,4,1196,0.010896830176644223,0.00757490517303927,-4931.167030296837,-4905.733340624284,Kurtosis,0.0006137347787213306,False
model_0280,Kurtosis + Std + T-3 Return,3,1196,0.01032966686281167,0.007838885823036934,-4932.4814264711285,-4912.134474733086,Kurtosis,0.000617326673475994,False
model_0499,Kurtosis + Fear and Greed Index + VIX + T-1 Return + T-3 Return,5,1196,0.014260065834450275,0.010118301405183328,-4933.240704531946,-4902.7202769248825,Kurtosis,0.0006246890704068683,False
model_0456,Kurtosis + Std + Median + T-2 Return + T-4 Return,5,1196,0.014005766222265459,0.00986293330723298,-4932.932202155912,-4902.411774548848,Kurtosis,0.0006253158186407932,False
model_0405,Kurtosis + Mean + Std + T-2 Return + T-3 Return,5,1196,0.013357321731481853,0.009211764259765443,-4932.145904754524,-4901.6254771474605,Kurtosis,0.0006265380571749508,False
model_0334,Kurtosis + Std + Median + T-2 Return,4,1196,0.013390297268873863,0.010076746629978373,-4934.185878093064,-4908.752188420512,Kurtosis,0.0006340883373362577,False
model_0394,Kurtosis + Mean + Std + Fear and Greed Index + T-1 Return,5,1196,0.012498078599423534,0.00834891086244638,-4931.104790693266,-4900.584363086203,Kurtosis,0.0006424176884367957,False
model_0395,Kurtosis + Mean + Std + Fear and Greed Index + T-2 Return,5,1196,0.013285130024453196,0.009139269226236646,-4932.058397772608,-4901.537970165545,Kurtosis,0.0006514778448572109,False
model_0455,Kurtosis + Std + Median + T-2 Return + T-3 Return,5,1196,0.013476867126967607,0.00933181194682886,-4932.2908254625245,-4901.770397855461,Kurtosis,0.0006555939990755599,False
model_0444,Kurtosis + Std + Median + Fear and Greed Index + T-1 Return,5,1196,0.012681587057879806,0.008533190364845678,-4931.3270652092115,-4900.806637602148,Kurtosis,0.0006592168258925902,False
model_0511,Kurtosis + VIX + T-2 Return + T-3 Return + T-4 Return,5,1196,0.014851049004064865,0.010711767697359265,-4933.9579604841865,-4903.437532877123,Kurtosis,0.0006700384390908133,False
model_0435,Kurtosis + Mean + VIX + T-1 Return + T-4 Return,5,1196,0.013734600046135137,0.009590627777421479,-4932.603325832381,-4902.082898225318,Kurtosis,0.000671410213076566,False
model_0321,Kurtosis + Mean + VIX + T-1 Return,4,1196,0.013233105019207603,0.009919026446643997,-4933.9953397728905,-4908.561650100338,Kurtosis,0.0006730370594284256,False
model_0380,Kurtosis + VIX + T-2 Return + T-3 Return,4,1196,0.014280908641096879,0.010970349140311253,-4935.265993413356,-4909.832303740804,Kurtosis,0.0006767304911918109,False
model_0445,Kurtosis + Std + Median + Fear and Greed Index + T-2 Return,5,1196,0.013426168093999102,0.009280899892713412,-4932.22936265099,-4901.708935043926,Kurtosis,0.0006860408761732864,False
model_0434,Kurtosis + Mean + VIX + T-1 Return + T-3 Return,5,1196,0.013291210995117653,0.009145375747197981,-4932.065768557773,-4901.545340950709,Kurtosis,0.0006943757203574255,False
model_0490,Kurtosis + Median + VIX + T-1 Return + T-4 Return,5,1196,0.01377036010027044,0.009626538083885028,-4932.6466912390215,-4902.126263631958,Kurtosis,0.0006980881342455315,False
model_0357,Kurtosis + Median + VIX + T-1 Return,4,1196,0.013269055266777907,0.009955097433920757,-4934.038913670195,-4908.6052239976425,Kurtosis,0.0006993774672789791,False
model_0489,Kurtosis + Median + VIX + T-1 Return + T-3 Return,5,1196,0.013328280542754811,0.00918260104923696,-4932.110701786604,-4901.590274179541,Kurtosis,0.000721527762112656,False
model_0501,Kurtosis + Fear and Greed Index + VIX + T-2 Return + T-3 Return,5,1196,0.014624453102944801,0.010484219712621035,-4933.68289798258,-4903.162470375516,Kurtosis,0.0007251725664866162,False
model_0327,Kurtosis + Mean + T-1 Return + T-4 Return,4,1196,0.01223160690026015,0.008914164773980549,-4932.78210052596,-4907.348410853408,Kurtosis,0.0007417115379872085,False
model_0271,Kurtosis + Mean + T-1 Return,3,1196,0.0117005005707701,0.009213169615830852,-4934.139204411137,-4913.7922526730945,Kurtosis,0.0007444580314037762,False
model_0437,Kurtosis + Mean + VIX + T-2 Return + T-4 Return,5,1196,0.014783804910775467,0.010644241065862814,-4933.876326949646,-4903.355899342582,Kurtosis,0.0007462591744423824,False
model_0322,Kurtosis + Mean + VIX + T-2 Return,4,1196,0.014208175700028969,0.010897371924042498,-4935.177747797402,-4909.744058124849,Kurtosis,0.0007538129229224077,False
model_0441,Kurtosis + Mean + T-1 Return + T-3 Return + T-4 Return,5,1196,0.012289975949096421,0.008139933831235457,-4930.852776451165,-4900.332348844101,Kurtosis,0.0007649034418186324,False
model_0326,Kurtosis + Mean + T-1 Return + T-3 Return,4,1196,0.01176421061879529,0.008445198731704684,-4932.2163062143745,-4906.782616541822,Kurtosis,0.000768447055874968,False
model_0496,Kurtosis + Median + T-1 Return + T-3 Return + T-4 Return,5,1196,0.012461337855186438,0.008312015745334245,-4931.060293450549,-4900.539865843485,Kurtosis,0.0007693813408932979,False
